Tumor_Sample_Barcode	experimental_strategy	mutation_count	region_size	tmb
BS_BX8AR74E	WGS	21	2923762389	0.007182526213145018
BS_BVD7PWP5	WGS	2	2923762389	6.840501155376208e-4
BS_BSM3ZHW4	WGS	6	2923762389	0.002052150346612862
BS_BS5X4H0Y	WGS	6	2923762389	0.002052150346612862
BS_BR1X3R68	WGS	18	2923762389	0.006156451039838587
BS_BWZTMWTM	WGS	12	2923762389	0.004104300693225724
BS_AFBPM6CN	WGS	129	2923762389	0.044121232452176536
BS_96S0VQBN	WGS	73	2923762389	0.024967829217123157
BS_969K7ZM1	WGS	4	2923762389	0.0013681002310752415
BS_95RRF4NE	WGS	29	2923762389	0.009918726675295501
BS_94AP61Q5	WGS	6	2923762389	0.002052150346612862
BS_947CK40E	WGS	1	2923762389	3.420250577688104e-4
BS_93BV8AY9	WGS	6	2923762389	0.002052150346612862
BS_93B38HPS	WGS	5	2923762389	0.0017101252888440518
BS_928HWFFM	WGS	245	2923762389	0.08379613915335854
BS_922YMFYK	WGS	2	2923762389	6.840501155376208e-4
BS_9DM8H1RX	WGS	9	2923762389	0.0030782255199192934
BS_9D39MFHT	WGS	12	2923762389	0.004104300693225724
BS_9CMJ3QF6	WGS	43	2923762389	0.014707077484058846
BS_9BN45DFK	WGS	28	2923762389	0.00957670161752669
BS_9BGCH82S	WGS	7	2923762389	0.0023941754043816724
BS_9BF58P80	WGS	13	2923762389	0.004446325750994535
BS_99PPRCW4	WGS	24	2923762389	0.008208601386451448
BS_8Q8N6AHW	WGS	56	2923762389	0.01915340323505338
BS_8Q8CAY84	WGS	26	2923762389	0.00889265150198907
BS_8JFMP1T1	WGS	11	2923762389	0.003762275635456914
BS_8H2XX24V	WGS	31	2923762389	0.01060277679083312
BS_CN7PB0DN	WGS	21	2923762389	0.007182526213145018
BS_8FSJDG2T	WGS	28	2923762389	0.00957670161752669
BS_8S2CZBA6	WGS	2	2923762389	6.840501155376208e-4
BS_8YQGSMDK	WGS	12	2923762389	0.004104300693225724
BS_8W0FNBWF	WGS	6	2923762389	0.002052150346612862
BS_8TFBNHT0	WGS	28	2923762389	0.00957670161752669
BS_8SYN7GXG	WGS	29	2923762389	0.009918726675295501
BS_8SETK1J4	WGS	6	2923762389	0.002052150346612862
BS_8WJR4AA3	WGS	9	2923762389	0.0030782255199192934
BS_9E632VPJ	WGS	14	2923762389	0.004788350808763345
BS_9E6Q11G2	WGS	3	2923762389	0.001026075173306431
BS_A4KYP5H0	WGS	18	2923762389	0.006156451039838587
BS_A3EV6FXK	WGS	9	2923762389	0.0030782255199192934
BS_A1DV9T7G	WGS	45	2923762389	0.015391127599596467
BS_9ZFXXJPK	WGS	3204	2923762389	1.0958482850912683
BS_9YPJANGX	WGS	14	2923762389	0.004788350808763345
BS_A70G7S2W	WGS	47	2923762389	0.016075177715134087
BS_AF5D41PD	WGS	16	2923762389	0.005472400924300966
BS_AEMRNSQX	WGS	19	2923762389	0.0064984760976073965
BS_ACTR13BQ	WGS	19	2923762389	0.0064984760976073965
BS_ACE6QKVF	WGS	6	2923762389	0.002052150346612862
BS_ABZ3BK38	WGS	35	2923762389	0.011970877021908364
BS_9X9E86DY	WGS	16	2923762389	0.005472400924300966
BS_A9S5HT6P	WGS	7	2923762389	0.0023941754043816724
BS_A94A7EJ4	WGS	110	2923762389	0.03762275635456914
BS_ABENB1H2	WGS	7	2923762389	0.0023941754043816724
BS_AFAHY6HP	WGS	21	2923762389	0.007182526213145018
BS_9W6FK6X4	WGS	1	2923762389	3.420250577688104e-4
BS_9HEMB7RK	WGS	39	2923762389	0.013338977252983605
BS_9HDPJT21	WGS	36	2923762389	0.012312902079677173
BS_9GSWPZ44	WGS	25	2923762389	0.00855062644422026
BS_9GN1QA3Q	WGS	50	2923762389	0.01710125288844052
BS_9GJHMA3J	WGS	63	2923762389	0.021547578639435055
BS_9G7ETYHR	WGS	11	2923762389	0.003762275635456914
BS_9F2J6VS1	WGS	24	2923762389	0.008208601386451448
BS_9JVGXA2W	WGS	19	2923762389	0.0064984760976073965
BS_9KDA3HG6	WGS	8	2923762389	0.002736200462150483
BS_9SVMVJ45	WGS	21	2923762389	0.007182526213145018
BS_9R82A3VT	WGS	10	2923762389	0.0034202505776881036
BS_9QMVZ4C0	WGS	16	2923762389	0.005472400924300966
BS_9PQPZPGM	WGS	5	2923762389	0.0017101252888440518
BS_9P4NDTKJ	WGS	58	2923762389	0.019837453350591002
BS_9NF39QAW	WGS	31	2923762389	0.01060277679083312
BS_9N3B3HZB	WGS	8	2923762389	0.002736200462150483
BS_9M49SGAQ	WGS	11	2923762389	0.003762275635456914
BS_CP435MAC	WGS	4	2923762389	0.0013681002310752415
BS_CPZZR2R7	WGS	6	2923762389	0.002052150346612862
BS_FJEBFQHG	WGS	3	2923762389	0.001026075173306431
BS_FHFVCQ41	WGS	32	2923762389	0.010944801848601932
BS_FHE6Z73G	WGS	13	2923762389	0.004446325750994535
BS_FG649AWK	WGS	13	2923762389	0.004446325750994535
BS_FFD25TTK	WGS	14	2923762389	0.004788350808763345
BS_FF73TT6D	WGS	38	2923762389	0.012996952195214793
BS_FCXEAPJ1	WGS	12	2923762389	0.004104300693225724
BS_FJEZ3ASV	WGS	77	2923762389	0.0263359294481984
BS_FK3B5SDH	WGS	8	2923762389	0.002736200462150483
BS_FT95T4YP	WGS	5	2923762389	0.0017101252888440518
BS_FSM39DXA	WGS	42	2923762389	0.014365052426290036
BS_FQ2ZBMPA	WGS	5	2923762389	0.0017101252888440518
BS_FNM4BB83	WGS	7	2923762389	0.0023941754043816724
BS_FNF1TCSW	WGS	5	2923762389	0.0017101252888440518
BS_FKQ7F6D1	WGS	32	2923762389	0.010944801848601932
BS_FBP5NZNR	WGS	3	2923762389	0.001026075173306431
BS_FBJ516WW	WGS	5	2923762389	0.0017101252888440518
BS_F1B71HTZ	WGS	3	2923762389	0.001026075173306431
BS_F0GNWEJJ	WGS	1002	2923762389	0.342709107884348
BS_F064HMTP	WGS	5	2923762389	0.0017101252888440518
BS_EXTEGB51	WGS	9	2923762389	0.0030782255199192934
BS_F48RA7QF	WGS	4	2923762389	0.0013681002310752415
BS_F4D169Q7	WGS	20	2923762389	0.006840501155376207
BS_F9ZTZ4YS	WGS	20	2923762389	0.006840501155376207
BS_F969DNHD	WGS	9	2923762389	0.0030782255199192934
BS_F8KR1QWE	WGS	31	2923762389	0.01060277679083312
BS_FVPMPMRJ	WGS	11	2923762389	0.003762275635456914
BS_F8K4VQMF	WGS	29	2923762389	0.009918726675295501
BS_F5V8CWXT	WGS	6	2923762389	0.002052150346612862
BS_F5KRHGKC	WGS	22	2923762389	0.007524551270913828
BS_F5641KTR	WGS	13	2923762389	0.004446325750994535
BS_F7KYPE79	WGS	2	2923762389	6.840501155376208e-4
BS_FVYBGMG1	WGS	31	2923762389	0.01060277679083312
BS_GMQZNQH8	WGS	21	2923762389	0.007182526213145018
BS_GKPVZXYP	WGS	18	2923762389	0.006156451039838587
BS_GKN0B47F	WGS	36	2923762389	0.012312902079677173
BS_GFS9JEE6	WGS	4	2923762389	0.0013681002310752415
BS_GWPJKM7G	WGS	9	2923762389	0.0030782255199192934
BS_8EB1S8MK	WGS	7	2923762389	0.0023941754043816724
BS_GS9JCK55	WGS	8	2923762389	0.002736200462150483
BS_GRS3T427	WGS	5	2923762389	0.0017101252888440518
BS_GRECE8Q9	WGS	18	2923762389	0.006156451039838587
BS_GTAJFTTR	WGS	17	2923762389	0.005814425982069776
BS_ETTZM63Y	WGS	4	2923762389	0.0013681002310752415
BS_G4EX0H98	WGS	30	2923762389	0.010260751733064311
BS_G2016BE5	WGS	14	2923762389	0.004788350808763345
BS_G16NM5WJ	WGS	12	2923762389	0.004104300693225724
BS_G12HNXYX	WGS	33	2923762389	0.011286826906370742
BS_FYJMNRGK	WGS	10	2923762389	0.0034202505776881036
BS_FXDY881S	WGS	23	2923762389	0.007866576328682639
BS_FWCKP4X1	WGS	4	2923762389	0.0013681002310752415
BS_G61CN2V0	WGS	37	2923762389	0.012654927137445983
BS_GDPZN3SD	WGS	1	2923762389	3.420250577688104e-4
BS_GCQEB05M	WGS	2	2923762389	6.840501155376208e-4
BS_GAA327FP	WGS	1	2923762389	3.420250577688104e-4
BS_G9MQM1KK	WGS	31	2923762389	0.01060277679083312
BS_CPYV7AHD	WGS	31	2923762389	0.01060277679083312
BS_DAEM3WRX	WGS	7	2923762389	0.0023941754043816724
BS_D6XHKZDZ	WGS	4	2923762389	0.0013681002310752415
BS_D6STCMQS	WGS	49	2923762389	0.016759227830671707
BS_D59VEERR	WGS	11	2923762389	0.003762275635456914
BS_DC7XYYG8	WGS	19	2923762389	0.0064984760976073965
BS_DE26D072	WGS	45	2923762389	0.015391127599596467
BS_DMBNB0EP	WGS	6	2923762389	0.002052150346612862
BS_DJEVCH34	WGS	12	2923762389	0.004104300693225724
BS_DH86PF5A	WGS	28	2923762389	0.00957670161752669
BS_DGG7YE8R	WGS	14	2923762389	0.004788350808763345
BS_D3ZV6MMY	WGS	4	2923762389	0.0013681002310752415
BS_CWQ35N2K	WGS	12	2923762389	0.004104300693225724
BS_CSY11X7E	WGS	13	2923762389	0.004446325750994535
BS_CRKBDAYZ	WGS	6	2923762389	0.002052150346612862
BS_CQ8C6X4X	WGS	6	2923762389	0.002052150346612862
BS_CXCKHP3Z	WGS	8	2923762389	0.002736200462150483
BS_CXDKK6KS	WGS	2	2923762389	6.840501155376208e-4
BS_CXN0498B	WGS	5	2923762389	0.0017101252888440518
BS_D3XVXF05	WGS	10	2923762389	0.0034202505776881036
BS_D3KVGMRJ	WGS	22	2923762389	0.007524551270913828
BS_D368BNRD	WGS	30	2923762389	0.010260751733064311
BS_CZRA594T	WGS	5	2923762389	0.0017101252888440518
BS_D09VWF8H	WGS	7	2923762389	0.0023941754043816724
BS_EJ1H9PZY	WGS	37	2923762389	0.012654927137445983
BS_EHBH0NYX	WGS	8	2923762389	0.002736200462150483
BS_EFBBP9H3	WGS	46	2923762389	0.015733152657365277
BS_EE73VE7V	WGS	8	2923762389	0.002736200462150483
BS_EDZCAHR2	WGS	23	2923762389	0.007866576328682639
BS_EDCQ4M0R	WGS	23	2923762389	0.007866576328682639
BS_E9M7TDB6	WGS	5	2923762389	0.0017101252888440518
BS_E9ATGWME	WGS	4	2923762389	0.0013681002310752415
BS_EJV0N3BX	WGS	37	2923762389	0.012654927137445983
BS_EKR4NSNW	WGS	1	2923762389	3.420250577688104e-4
BS_ERMGD2N5	WGS	12	2923762389	0.004104300693225724
BS_ERFMPQN3	WGS	238	2923762389	0.08140196374897686
BS_ERAWW3H7	WGS	16	2923762389	0.005472400924300966
BS_EQE19CB0	WGS	7	2923762389	0.0023941754043816724
BS_EPM623G4	WGS	50	2923762389	0.01710125288844052
BS_EP25TTAG	WGS	42	2923762389	0.014365052426290036
BS_E8MC6R2K	WGS	15	2923762389	0.0051303758665321554
BS_DW1CYEXP	WGS	11	2923762389	0.003762275635456914
BS_DVQYQSVW	WGS	10	2923762389	0.0034202505776881036
BS_DVDT4VXQ	WGS	27	2923762389	0.00923467655975788
BS_DT92H1MJ	WGS	19	2923762389	0.0064984760976073965
BS_E0AAK0V0	WGS	11	2923762389	0.003762275635456914
BS_E0S2Y0TS	WGS	2083	2923762389	0.712438195332432
BS_E7HEQZ1K	WGS	8	2923762389	0.002736200462150483
BS_E5H6CFYT	WGS	21	2923762389	0.007182526213145018
BS_E5B2YZJH	WGS	14	2923762389	0.004788350808763345
BS_E8SJ36A6	WGS	26	2923762389	0.00889265150198907
BS_E42SSQGJ	WGS	6	2923762389	0.002052150346612862
BS_E2RXQ3JW	WGS	5	2923762389	0.0017101252888440518
BS_E1VJCEWB	WGS	45	2923762389	0.015391127599596467
BS_25VZM81R	WGS	66	2923762389	0.022573653812741484
BS_2SG8JNMB	WGS	14	2923762389	0.004788350808763345
BS_2RX2NF1Q	WGS	58	2923762389	0.019837453350591002
BS_2RJN5Z4W	WGS	5	2923762389	0.0017101252888440518
BS_2P7MJGM7	WGS	18	2923762389	0.006156451039838587
BS_2NN6ME5A	WGS	29	2923762389	0.009918726675295501
BS_2JDVY4F7	WGS	13	2923762389	0.004446325750994535
BS_2J4FG4HV	WGS	43	2923762389	0.014707077484058846
BS_2HNHCSNB	WGS	10	2923762389	0.0034202505776881036
BS_2VB8649B	WGS	16	2923762389	0.005472400924300966
BS_3108RS7G	WGS	7	2923762389	0.0023941754043816724
BS_30W38X77	WGS	10	2923762389	0.0034202505776881036
BS_2Z9JQDPV	WGS	6	2923762389	0.002052150346612862
BS_2W200YK5	WGS	9	2923762389	0.0030782255199192934
BS_2VSN5YC5	WGS	12	2923762389	0.004104300693225724
BS_2VHFP7M8	WGS	3	2923762389	0.001026075173306431
BS_2F70R10Z	WGS	9	2923762389	0.0030782255199192934
BS_GXACEYKB	WGS	9	2923762389	0.0030782255199192934
BS_245CTSH9	WGS	11	2923762389	0.003762275635456914
BS_23ZE42Q3	WGS	29	2923762389	0.009918726675295501
BS_235QEYMQ	WGS	51	2923762389	0.01744327794620933
BS_230S192D	WGS	37	2923762389	0.012654927137445983
BS_22VCR7DF	WGS	59	2923762389	0.020179478408359812
BS_20X874J5	WGS	10	2923762389	0.0034202505776881036
BS_2E81A3FT	WGS	7	2923762389	0.0023941754043816724
BS_2CQ6K2JW	WGS	7	2923762389	0.0023941754043816724
BS_2CD1XWVP	WGS	20	2923762389	0.006840501155376207
BS_2AWCKNB3	WGS	14	2923762389	0.004788350808763345
BS_20TBZG09	WGS	12752	2923762389	4.36150353666787
BS_32HAVF6S	WGS	4	2923762389	0.0013681002310752415
BS_32VQRFDS	WGS	4	2923762389	0.0013681002310752415
BS_3VKW5988	WGS	14	2923762389	0.004788350808763345
BS_3R0KN6Z4	WGS	4	2923762389	0.0013681002310752415
BS_3QDRWJCF	WGS	4	2923762389	0.0013681002310752415
BS_3P96RT4E	WGS	4	2923762389	0.0013681002310752415
BS_3NX3RBCX	WGS	40	2923762389	0.013681002310752415
BS_3MYQP7P5	WGS	15	2923762389	0.0051303758665321554
BS_3Y44RJXS	WGS	11	2923762389	0.003762275635456914
BS_42A66SH4	WGS	4	2923762389	0.0013681002310752415
BS_41TD9XET	WGS	5	2923762389	0.0017101252888440518
BS_41SWNWAG	WGS	2	2923762389	6.840501155376208e-4
BS_40SJZGT2	WGS	9	2923762389	0.0030782255199192934
BS_40FX713C	WGS	30	2923762389	0.010260751733064311
BS_3ZMH8578	WGS	29	2923762389	0.009918726675295501
BS_3ZASRA3A	WGS	2	2923762389	6.840501155376208e-4
BS_3Z40EZHD	WGS	17	2923762389	0.005814425982069776
BS_3JE2T7AR	WGS	12	2923762389	0.004104300693225724
BS_3A0CJMRH	WGS	10	2923762389	0.0034202505776881036
BS_39Q80NT3	WGS	10	2923762389	0.0034202505776881036
BS_376Q9QKG	WGS	5	2923762389	0.0017101252888440518
BS_36HCZ3KW	WGS	15	2923762389	0.0051303758665321554
BS_354DTKHE	WGS	3	2923762389	0.001026075173306431
BS_3AERRZQT	WGS	23	2923762389	0.007866576328682639
BS_3J4T2YYW	WGS	13	2923762389	0.004446325750994535
BS_3E5C1PN1	WGS	23	2923762389	0.007866576328682639
BS_32JF8TPP	WGS	22	2923762389	0.007524551270913828
BS_3DYRAZE7	WGS	4	2923762389	0.0013681002310752415
BS_3CG2N4PD	WGS	63	2923762389	0.021547578639435055
BS_3C4YAMKJ	WGS	5	2923762389	0.0017101252888440518
BS_3BMGF6GN	WGS	64	2923762389	0.021889603697203865
BS_0S617SMM	WGS	1154	2923762389	0.3946969166652072
BS_0RF0G9SQ	WGS	13	2923762389	0.004446325750994535
BS_0QEBZX3M	WGS	3	2923762389	0.001026075173306431
BS_0Q8G4N8H	WGS	8	2923762389	0.002736200462150483
BS_0SFXXBQ5	WGS	6	2923762389	0.002052150346612862
BS_0XR7GYAV	WGS	11	2923762389	0.003762275635456914
BS_0XD58YD9	WGS	3	2923762389	0.001026075173306431
BS_0W8AWY10	WGS	21	2923762389	0.007182526213145018
BS_0J5MCBZV	WGS	22	2923762389	0.007524551270913828
BS_0J5GC803	WGS	12	2923762389	0.004104300693225724
BS_04B8X54S	WGS	6	2923762389	0.002052150346612862
BS_042DVDQM	WGS	17	2923762389	0.005814425982069776
BS_03SSN1N2	WGS	32	2923762389	0.010944801848601932
BS_02ZSVZCB	WGS	2776	2923762389	0.9494615603662175
BS_02YBZSBY	WGS	10121	2923762389	3.4616356096781296
BS_02W5H7K5	WGS	6	2923762389	0.002052150346612862
BS_01Y5F4PN	WGS	9	2923762389	0.0030782255199192934
BS_01DQH017	WGS	20	2923762389	0.006840501155376207
BS_00TRPEQX	WGS	66	2923762389	0.022573653812741484
BS_05S9WJW6	WGS	55	2923762389	0.01881137817728457
BS_060QB7XB	WGS	11	2923762389	0.003762275635456914
BS_0FQKT8EY	WGS	65	2923762389	0.022231628754972674
BS_0EN5R1AP	WGS	11	2923762389	0.003762275635456914
BS_0DKPGQWD	WGS	3	2923762389	0.001026075173306431
BS_090GV72Q	WGS	9	2923762389	0.0030782255199192934
BS_06GPPDHZ	WGS	17	2923762389	0.005814425982069776
BS_06GEF6DB	WGS	14	2923762389	0.004788350808763345
BS_0ATJ22QA	WGS	27	2923762389	0.00923467655975788
BS_0YVR8Q4E	WGS	7	2923762389	0.0023941754043816724
BS_1MME7FBS	WGS	24	2923762389	0.008208601386451448
BS_1M63B97V	WGS	69	2923762389	0.023599728986047914
BS_1JMTTKMK	WGS	29	2923762389	0.009918726675295501
BS_1JGQPJH3	WGS	3666	2923762389	1.2538638617804587
BS_1GK2EMFY	WGS	9	2923762389	0.0030782255199192934
BS_1Q524P3B	WGS	43	2923762389	0.014707077484058846
BS_1YTHM07J	WGS	7	2923762389	0.0023941754043816724
BS_1VMBA3BN	WGS	5	2923762389	0.0017101252888440518
BS_1S2BHJ8K	WGS	197	2923762389	0.06737893638045564
BS_1RFBH1SP	WGS	19	2923762389	0.0064984760976073965
BS_1RF75MK2	WGS	17	2923762389	0.005814425982069776
BS_1S5V7WWC	WGS	27	2923762389	0.00923467655975788
BS_16FT8V4B	WGS	13	2923762389	0.004446325750994535
BS_164KRQJ0	WGS	23	2923762389	0.007866576328682639
BS_154FP4ZQ	WGS	9	2923762389	0.0030782255199192934
BS_12ZB7R6A	WGS	9	2923762389	0.0030782255199192934
BS_1135HC0V	WGS	19	2923762389	0.0064984760976073965
BS_11322HD1	WGS	3	2923762389	0.001026075173306431
BS_10V9SAG8	WGS	26	2923762389	0.00889265150198907
BS_10HD18B8	WGS	29	2923762389	0.009918726675295501
BS_10AD3EFX	WGS	25	2923762389	0.00855062644422026
BS_0ZR4XA69	WGS	21	2923762389	0.007182526213145018
BS_16TBX6G5	WGS	12	2923762389	0.004104300693225724
BS_17AXPP1Y	WGS	18	2923762389	0.006156451039838587
BS_17FVWMNV	WGS	5	2923762389	0.0017101252888440518
BS_1EQGGHHQ	WGS	17	2923762389	0.005814425982069776
BS_1CZPVCXR	WGS	139	2923762389	0.04754148302986464
BS_1C4WCNQF	WGS	29	2923762389	0.009918726675295501
BS_1EYKDS0Z	WGS	14	2923762389	0.004788350808763345
BS_1B4Q7CNG	WGS	11	2923762389	0.003762275635456914
BS_1AZ8YJSH	WGS	5	2923762389	0.0017101252888440518
BS_19EJ85F8	WGS	59	2923762389	0.020179478408359812
BS_18NCV5QZ	WGS	40	2923762389	0.013681002310752415
BS_185Q218S	WGS	23	2923762389	0.007866576328682639
BS_45913DTA	WGS	8	2923762389	0.002736200462150483
BS_6Y7FX7QJ	WGS	2	2923762389	6.840501155376208e-4
BS_6XP91JM2	WGS	3	2923762389	0.001026075173306431
BS_6XHDR1WS	WGS	4	2923762389	0.0013681002310752415
BS_6X3Z0AVR	WGS	11	2923762389	0.003762275635456914
BS_6X2BQQGE	WGS	25	2923762389	0.00855062644422026
BS_6VKKMM6M	WGS	26	2923762389	0.00889265150198907
BS_6TMPZKSZ	WGS	11	2923762389	0.003762275635456914
BS_6T87HSPX	WGS	26	2923762389	0.00889265150198907
BS_6SA5B35V	WGS	7	2923762389	0.0023941754043816724
BS_75VHXMZN	WGS	6	2923762389	0.002052150346612862
BS_74A1TB03	WGS	11	2923762389	0.003762275635456914
BS_742CDKAS	WGS	78	2923762389	0.02667795450596721
BS_71HPXFE7	WGS	25	2923762389	0.00855062644422026
BS_70FKSKM9	WGS	11	2923762389	0.003762275635456914
BS_6ZP2KRPW	WGS	2	2923762389	6.840501155376208e-4
BS_6Z4WHYDG	WGS	7	2923762389	0.0023941754043816724
BS_6Z213H2V	WGS	20	2923762389	0.006840501155376207
BS_6GN1FGTB	WGS	24	2923762389	0.008208601386451448
BS_6FYTRKJJ	WGS	14	2923762389	0.004788350808763345
BS_6FV7BDE3	WGS	11	2923762389	0.003762275635456914
BS_6F49F7WH	WGS	72	2923762389	0.024625804159354347
BS_69VS8PS1	WGS	9	2923762389	0.0030782255199192934
BS_68TZMZH1	WGS	83	2923762389	0.028388079794811262
BS_6GTKRGNK	WGS	2	2923762389	6.840501155376208e-4
BS_6GV08HTE	WGS	6	2923762389	0.002052150346612862
BS_6Q9PMNWY	WGS	13	2923762389	0.004446325750994535
BS_6NPSZJ4C	WGS	8	2923762389	0.002736200462150483
BS_6KEYD1S4	WGS	6	2923762389	0.002052150346612862
BS_6JBE0947	WGS	54	2923762389	0.01846935311951576
BS_6HE8H9HY	WGS	14	2923762389	0.004788350808763345
BS_85Y70BHE	WGS	15	2923762389	0.0051303758665321554
BS_85Q5P8GF	WGS	189	2923762389	0.06464273591830516
BS_859AV1DB	WGS	5	2923762389	0.0017101252888440518
BS_853PNV7P	WGS	23	2923762389	0.007866576328682639
BS_84AQCZE4	WGS	10	2923762389	0.0034202505776881036
BS_83MSWR59	WGS	7	2923762389	0.0023941754043816724
BS_823V5X6Z	WGS	12	2923762389	0.004104300693225724
BS_8226HD4X	WGS	4	2923762389	0.0013681002310752415
BS_80X7AVCP	WGS	20	2923762389	0.006840501155376207
BS_86QSEFS7	WGS	53	2923762389	0.01812732806174695
BS_872Q3FK2	WGS	90	2923762389	0.030782255199192934
BS_8CA214YR	WGS	6	2923762389	0.002052150346612862
BS_8BS10XE2	WGS	5	2923762389	0.0017101252888440518
BS_8BM1WTGR	WGS	14	2923762389	0.004788350808763345
BS_8BD8WD38	WGS	19	2923762389	0.0064984760976073965
BS_8B1YF57H	WGS	6	2923762389	0.002052150346612862
BS_80078QDG	WGS	63	2923762389	0.021547578639435055
BS_8AY2GM4G	WGS	11794	2923762389	4.033843531325349
BS_89RCN9PF	WGS	57	2923762389	0.019495428292822192
BS_895FJ34T	WGS	16	2923762389	0.005472400924300966
BS_886M7JMG	WGS	4	2923762389	0.0013681002310752415
BS_7Y5E5KQW	WGS	8	2923762389	0.002736200462150483
BS_7GKF6M85	WGS	28	2923762389	0.00957670161752669
BS_7F07M7JG	WGS	21	2923762389	0.007182526213145018
BS_7BNQBB26	WGS	5	2923762389	0.0017101252888440518
BS_79SYEHY3	WGS	99	2923762389	0.033860480719112226
BS_79NQJZ09	WGS	28	2923762389	0.00957670161752669
BS_797V83YM	WGS	13	2923762389	0.004446325750994535
BS_78TQS4Y3	WGS	12	2923762389	0.004104300693225724
BS_7HC4W4SA	WGS	23	2923762389	0.007866576328682639
BS_7M5272WN	WGS	9	2923762389	0.0030782255199192934
BS_7M6F9GQD	WGS	17	2923762389	0.005814425982069776
BS_7XZNDFV4	WGS	21	2923762389	0.007182526213145018
BS_7RQCH5Y7	WGS	24	2923762389	0.008208601386451448
BS_7PKPNFFK	WGS	69	2923762389	0.023599728986047914
BS_7PF3C1P7	WGS	17	2923762389	0.005814425982069776
BS_7M7JNG00	WGS	18	2923762389	0.006156451039838587
BS_8D52JK1Q	WGS	15	2923762389	0.0051303758665321554
BS_682Z7WH6	WGS	19	2923762389	0.0064984760976073965
BS_4XPPZTGG	WGS	7	2923762389	0.0023941754043816724
BS_4T8J7JEP	WGS	18	2923762389	0.006156451039838587
BS_4RS1SC48	WGS	17	2923762389	0.005814425982069776
BS_4QFSH7C4	WGS	127	2923762389	0.043437182336638916
BS_4PAE19ZC	WGS	4	2923762389	0.0013681002310752415
BS_4P25NNZD	WGS	4	2923762389	0.0013681002310752415
BS_53TV75NN	WGS	14	2923762389	0.004788350808763345
BS_50XV7CTQ	WGS	2	2923762389	6.840501155376208e-4
BS_4ZKN0WGS	WGS	12	2923762389	0.004104300693225724
BS_4Z6F1HJZ	WGS	6	2923762389	0.002052150346612862
BS_4NPEMNAD	WGS	24	2923762389	0.008208601386451448
BS_49JD1V3S	WGS	17	2923762389	0.005814425982069776
BS_47X3VAM0	WGS	31	2923762389	0.01060277679083312
BS_47454JJ6	WGS	5	2923762389	0.0017101252888440518
BS_4M0ZMCDC	WGS	15	2923762389	0.0051303758665321554
BS_4GKH983E	WGS	34	2923762389	0.011628851964139552
BS_55N7KFHW	WGS	24	2923762389	0.008208601386451448
BS_4G9Y2VC6	WGS	8	2923762389	0.002736200462150483
BS_4DY83R02	WGS	12	2923762389	0.004104300693225724
BS_4DTX295Z	WGS	25	2923762389	0.00855062644422026
BS_4DQAQFQH	WGS	25	2923762389	0.00855062644422026
BS_58X7SKJS	WGS	23	2923762389	0.007866576328682639
BS_5ZRZC3ZM	WGS	21	2923762389	0.007182526213145018
BS_5Z4XQC9X	WGS	54	2923762389	0.01846935311951576
BS_5Y2Q63Y4	WGS	9	2923762389	0.0030782255199192934
BS_5XZP7F4Q	WGS	8	2923762389	0.002736200462150483
BS_5WK2KXYW	WGS	5	2923762389	0.0017101252888440518
BS_5V2XCW17	WGS	5	2923762389	0.0017101252888440518
BS_5V2FBYQG	WGS	11	2923762389	0.003762275635456914
BS_5TT6TT4K	WGS	9	2923762389	0.0030782255199192934
BS_5S8VXASX	WGS	7	2923762389	0.0023941754043816724
BS_5RD8KEED	WGS	9	2923762389	0.0030782255199192934
BS_62XRDTM6	WGS	2	2923762389	6.840501155376208e-4
BS_5R0HHQ1Y	WGS	18	2923762389	0.006156451039838587
BS_5BNV7MCF	WGS	3	2923762389	0.001026075173306431
BS_5BMNK8SY	WGS	21	2923762389	0.007182526213145018
BS_5B6XZ7YP	WGS	15	2923762389	0.0051303758665321554
BS_59FR1NC2	WGS	7	2923762389	0.0023941754043816724
BS_5968GBGT	WGS	20	2923762389	0.006840501155376207
BS_5D24XV4T	WGS	5	2923762389	0.0017101252888440518
BS_5NAKYS1S	WGS	5	2923762389	0.0017101252888440518
BS_5KFAEMQJ	WGS	15	2923762389	0.0051303758665321554
BS_5JC116NM	WGS	83	2923762389	0.028388079794811262
BS_5J5VH3X0	WGS	12	2923762389	0.004104300693225724
BS_5KK9P7XD	WGS	12	2923762389	0.004104300693225724
BS_W5P7SPDH	WGS	3	2923762389	0.001026075173306431
BS_W50WEJE7	WGS	9	2923762389	0.0030782255199192934
BS_W3R2DQ86	WGS	25	2923762389	0.00855062644422026
BS_W2QCHQ7E	WGS	29	2923762389	0.009918726675295501
BS_W23ERYW3	WGS	11	2923762389	0.003762275635456914
BS_VXNT1TDB	WGS	23	2923762389	0.007866576328682639
BS_W6B48DD5	WGS	2	2923762389	6.840501155376208e-4
BS_WB8P21ED	WGS	10	2923762389	0.0034202505776881036
BS_W9P0PFDH	WGS	15	2923762389	0.0051303758665321554
BS_W9FW1PAE	WGS	25	2923762389	0.00855062644422026
BS_W8DA9AXT	WGS	10	2923762389	0.0034202505776881036
BS_W74D279Q	WGS	16	2923762389	0.005472400924300966
BS_VXDGXQKZ	WGS	10	2923762389	0.0034202505776881036
BS_VW96PFKQ	WGS	2	2923762389	6.840501155376208e-4
BS_VMZMGB7B	WGS	5	2923762389	0.0017101252888440518
