hallmark_name	comparison	pathway_score_difference	tukey_p_value	bonferroni_pvalue	significant_tukey	significant_tukey_bonf
HALLMARK_PROTEIN_SECRETION	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.11170739801200305	0.9437044048246137	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.256543982882399	0.636651967852981	1	FALSE	FALSE
HALLMARK_PROTEIN_SECRETION	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.1448365848703959	0.9134484828134933	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.06772689582617622	0.9578618057663871	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.26082852881781793	0.4112070690361209	1	FALSE	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	0.19310163299164168	0.7296072629286025	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.04262619064294318	0.9271641210289179	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	-0.1596740503791193	0.24980670415557504	1	FALSE	FALSE
HALLMARK_SPERMATOGENESIS	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.2023002410220625	0.26086579136642374	1	FALSE	FALSE
HALLMARK_TGF_BETA_SIGNALING	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	0.015777938164632632	0.9975848956266833	1	FALSE	FALSE
HALLMARK_TGF_BETA_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-Diffuse midline glioma, H3 K28-mutant	0.006619135379904745	0.9993380828598815	1	FALSE	FALSE
HALLMARK_TGF_BETA_SIGNALING	High-grade glioma/astrocytoma, H3 wildtype-High-grade glioma/astrocytoma, H3 G35-mutant	-0.009158802784727887	0.9992396687673759	1	FALSE	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	High-grade glioma/astrocytoma, H3 G35-mutant-Diffuse midline glioma, H3 K28-mutant	-0.1325074865748098	0.9253477027239593	1	FALSE	FALSE
