Gene_symbol	current_dataset	previous_dataset
MIR3153	NA	PBTA
MIR6808	NA	PBTA
MIR7703	NA	PBTA
MIR7109	NA	PBTA
MIR6509	NA	PBTA
IGHD1-20	NA	PBTA
MIR4730	NA	PBTA
MIR644A	NA	PBTA
MIR6069	NA	PBTA
MIR6791	NA	PBTA
SNORD101	NA	PBTA
RNU7-48P	NA	PBTA
RNU6-924P	NA	PBTA
SNORD6	NA	PBTA
MIR4690	NA	PBTA
MIR4728	NA	PBTA
RNU6-886P	NA	PBTA
MIR4672	NA	PBTA
MIR5692B	NA	PBTA
MIR548AN	NA	PBTA
MIR5707	NA	PBTA
AC007948.1	NA	PBTA
MIR375	NA	PBTA
MIR6777	NA	PBTA
MIR3677	NA	PBTA
MIR6748	NA	PBTA
RNU6-1318P	NA	PBTA
IGHVII-40-1	NA	PBTA
RNU6-19P	NA	PBTA
MIR4512	NA	PBTA
MIR452	NA	PBTA
MIR6750	NA	PBTA
RNU6-799P	NA	PBTA
RNA5SP277	NA	PBTA
RNU7-52P	NA	PBTA
MIR8089	NA	PBTA
MIR4489	NA	PBTA
MIR3972	NA	PBTA
MIR3177	NA	PBTA
MIR4666A	NA	PBTA
MIR5094	NA	PBTA
MIR320A	NA	PBTA
MIR4526	NA	PBTA
TRDJ3	NA	PBTA
MIR548L	NA	PBTA
MIR3117	NA	PBTA
MIR760	NA	PBTA
SNORD116-30	NA	PBTA
TRGJ2	NA	PBTA
MIR4436A	NA	PBTA
MIR4477B	NA	PBTA
CYP3A52P	NA	PBTA
MIR4292	NA	PBTA
MIR6784	NA	PBTA
RNY4P20	NA	PBTA
RNU6-151P	NA	PBTA
MIR8075	NA	PBTA
RNU6-422P	NA	PBTA
MIR6739	NA	PBTA
MIR4740	NA	PBTA
MIR6858	NA	PBTA
MIR4999	NA	PBTA
MIR4507	NA	PBTA
RNU6-550P	NA	PBTA
MIR7112	NA	PBTA
TRDJ2	NA	PBTA
RNU6-260P	NA	PBTA
IGHV1OR16-2	NA	PBTA
RNU6-110P	NA	PBTA
MIR4738	NA	PBTA
MIR1270	NA	PBTA
SNORD48	NA	PBTA
RNU6-145P	NA	PBTA
MIR1229	NA	PBTA
RNU6-854P	NA	PBTA
MIR4271	NA	PBTA
SNORD63	NA	PBTA
MIR9-3	NA	PBTA
MIR1179	NA	PBTA
IGKV2-38	NA	PBTA
snoMe28S-Am2634	NA	PBTA
SNORD93	NA	PBTA
MTRNR2L9	NA	PBTA
MIR5695	NA	PBTA
MIR6732	NA	PBTA
RNU7-13P	NA	PBTA
RNU6-135P	NA	PBTA
RNU6-339P	NA	PBTA
MIR6124	NA	PBTA
SPINT5P	NA	PBTA
MIR3680-1	NA	PBTA
MIR548AY	NA	PBTA
mascRNA-menRNA	NA	PBTA
MIR6859-1	NA	PBTA
RNU6-588P	NA	PBTA
MIR649	NA	PBTA
MIR6890	NA	PBTA
MIR6790	NA	PBTA
MIR6894	NA	PBTA
MIR6832	NA	PBTA
RNA5SP170	NA	PBTA
MIR138-2	NA	PBTA
RNU6-933P	NA	PBTA
MIR561	NA	PBTA
RNU6-726P	NA	PBTA
MIR580	NA	PBTA
MIR6798	NA	PBTA
MIR3161	NA	PBTA
MIR4772	NA	PBTA
MIR3685	NA	PBTA
MIR4744	NA	PBTA
SNORD84	NA	PBTA
MIR1226	NA	PBTA
MIR4745	NA	PBTA
RNU6-269P	NA	PBTA
MIR4783	NA	PBTA
MIR4530	NA	PBTA
MIR8076	NA	PBTA
RNU6-527P	NA	PBTA
RNU6-766P	NA	PBTA
RNU6-813P	NA	PBTA
MIR4312	NA	PBTA
RNU6-1190P	NA	PBTA
MIR4539	NA	PBTA
MIR23A	NA	PBTA
RNU6-724P	NA	PBTA
MIR491	NA	PBTA
RNU6-236P	NA	PBTA
MIR24-2	NA	PBTA
RNU6-1141P	NA	PBTA
RNU6-399P	NA	PBTA
RNU6-1169P	NA	PBTA
MIR7974	NA	PBTA
MIR6878	NA	PBTA
MIR4734	NA	PBTA
MIR6749	NA	PBTA
RNU4-90P	NA	PBTA
MIR6729	NA	PBTA
MIR4656	NA	PBTA
MIR6761	NA	PBTA
MIR4513	NA	PBTA
MIR548H1	NA	PBTA
MIR4502	NA	PBTA
MIR5787	NA	PBTA
SNORD123	NA	PBTA
RNU6-506P	NA	PBTA
RNU6-1205P	NA	PBTA
RNA5SP218	NA	PBTA
MIR2116	NA	PBTA
RNU6-542P	NA	PBTA
MIR563	NA	PBTA
RNA5SP35	NA	PBTA
RNU6-524P	NA	PBTA
MIR181B2	NA	PBTA
MIR208A	NA	PBTA
IGHD1-7	NA	PBTA
MIR6722	NA	PBTA
RNA5SP278	NA	PBTA
RNU6-158P	NA	PBTA
MIR6797	NA	PBTA
MIR587	NA	PBTA
RNU6-450P	NA	PBTA
RNU6-1289P	NA	PBTA
MIR6849	NA	PBTA
MIR3154	NA	PBTA
MIR6853	NA	PBTA
MIR4285	NA	PBTA
MIR1249	NA	PBTA
MIR4777	NA	PBTA
SNORD115-4	NA	PBTA
RNU7-40P	NA	PBTA
MIR6781	NA	PBTA
SNORD39	NA	PBTA
SNORD42A	NA	PBTA
MIR6865	NA	PBTA
RNA5SP460	NA	PBTA
RNA5SP40	NA	PBTA
RNA5SP321	NA	PBTA
MIR6752	NA	PBTA
SNORD73B	NA	PBTA
IGHJ1P	NA	PBTA
RNU6-1310P	NA	PBTA
MIR4479	NA	PBTA
MIR6804	NA	PBTA
MIR4632	NA	PBTA
RNU6-624P	NA	PBTA
MIR6881	NA	PBTA
RNU6-782P	NA	PBTA
RNU6-451P	NA	PBTA
RNU6-908P	NA	PBTA
RNU6-62P	NA	PBTA
RNU6-922P	NA	PBTA
MIR3135B	NA	PBTA
RNU6-272P	NA	PBTA
MIR6796	NA	PBTA
MIR3656	NA	PBTA
RNA5SP476	NA	PBTA
MIR6514	NA	PBTA
RNA5SP120	NA	PBTA
MIR8058	NA	PBTA
RNA5SP163	NA	PBTA
MIRLET7A1	NA	PBTA
RNU6-1181P	NA	PBTA
MIR4664	NA	PBTA
MIR4706	NA	PBTA
RNU6-796P	NA	PBTA
MIR541	NA	PBTA
RNU6-1282P	NA	PBTA
MIR6870	NA	PBTA
AC079150.2	NA	PBTA
TRAJ46	NA	PBTA
RNU6-1050P	NA	PBTA
RNU5A-4P	NA	PBTA
MIR6851	NA	PBTA
MIR1228	NA	PBTA
RNU6-1149P	NA	PBTA
KRTAP9-10P	NA	PBTA
MIR6773	NA	PBTA
RNU6-535P	NA	PBTA
MIR6864	NA	PBTA
MIR1180	NA	PBTA
MIR548V	NA	PBTA
RNU6-455P	NA	PBTA
MIR4322	NA	PBTA
RNU6-960P	NA	PBTA
MIR6825	NA	PBTA
MIR6763	NA	PBTA
SNORD59	NA	PBTA
MIR6889	NA	PBTA
RNU6-331P	NA	PBTA
MIR548AT	NA	PBTA
RNU6-1146P	NA	PBTA
SNORD56	NA	PBTA
MIR6513	NA	PBTA
MIR6835	NA	PBTA
RNA5SP47	NA	PBTA
MIR6802	NA	PBTA
RNA5SP512	NA	PBTA
MIR4284	NA	PBTA
MIR6792	NA	PBTA
MIR4518	NA	PBTA
MIR1915	NA	PBTA
MIR4297	NA	PBTA
MIR4685	NA	PBTA
MIR4324	NA	PBTA
MIR6769A	NA	PBTA
MIR6793	NA	PBTA
RNU6-758P	NA	PBTA
RNU6-1154P	NA	PBTA
MIR3132	NA	PBTA
RNU6-651P	NA	PBTA
MIR1203	NA	PBTA
RNU6-58P	NA	PBTA
MIR200C	NA	PBTA
MIR6737	NA	PBTA
RNU6-1250P	NA	PBTA
RNA5SP256	NA	PBTA
MIR3192	NA	PBTA
SNORD115-21	NA	PBTA
MIR548AW	NA	PBTA
MIR670	NA	PBTA
RNU6-645P	NA	PBTA
RNU6-1306P	NA	PBTA
RNU6-191P	NA	PBTA
IGHD3OR15-3B	NA	PBTA
RNU6-1324P	NA	PBTA
RNA5SP448	NA	PBTA
RNA5SP60	NA	PBTA
MIR6780B	NA	PBTA
RNU6-973P	NA	PBTA
MIR6803	NA	PBTA
MIR3189	NA	PBTA
RNU6-971P	NA	PBTA
MIR6859-2	NA	PBTA
MIR6778	NA	PBTA
MIR5088	NA	PBTA
MIR3198-1	NA	PBTA
MIR6766	NA	PBTA
RNU6-254P	NA	PBTA
MIR6499	NA	PBTA
SNORD114-10	NA	PBTA
RNA5SP441	NA	PBTA
MIR3646	NA	PBTA
RNU7-151P	NA	PBTA
MIR6515	NA	PBTA
RNU6-1081P	NA	PBTA
RNU6-1137P	NA	PBTA
MIR6812	NA	PBTA
MIR8071-2	NA	PBTA
RNU6-1212P	NA	PBTA
MIR4522	NA	PBTA
SNORD18A	NA	PBTA
MIR21	NA	PBTA
MIR4314	NA	PBTA
MIR3151	NA	PBTA
MIR6747	NA	PBTA
MIR6774	NA	PBTA
MIR5588	NA	PBTA
MIR138-1	NA	PBTA
MIR4642	NA	PBTA
MIRLET7G	NA	PBTA
RNU6-258P	NA	PBTA
MIR6815	NA	PBTA
RNA5SP461	NA	PBTA
MIR938	NA	PBTA
MIR6862-2	NA	PBTA
MIR4725	NA	PBTA
MIR6077	NA	PBTA
MIR4782	NA	PBTA
MIR6511B2	NA	PBTA
MIR320E	NA	PBTA
MIR6768	NA	PBTA
RNU6-927P	NA	PBTA
MIR1303	NA	PBTA
MIR4467	NA	PBTA
MIR6767	NA	PBTA
RNA5SP130	NA	PBTA
RNA5SP175	NA	PBTA
MIR1972-1	NA	PBTA
MIR301A	NA	PBTA
MIR3162	NA	PBTA
RNU7-140P	NA	PBTA
TRAJ61	NA	PBTA
RNU6-287P	NA	PBTA
MIR548A3	NA	PBTA
RNU6-613P	NA	PBTA
RNU6-79P	NA	PBTA
MIR328	NA	PBTA
MIR8071-1	NA	PBTA
MIR4726	NA	PBTA
MIR4488	NA	PBTA
MIR6741	NA	PBTA
MIR4641	NA	PBTA
RNU6-456P	NA	PBTA
MIR4305	NA	PBTA
MIR6806	NA	PBTA
MIR9500	NA	PBTA
RNA5SP97	NA	PBTA
MIR7849	NA	PBTA
MIR6744	NA	PBTA
MIR6776	NA	PBTA
RNU6ATAC11P	NA	PBTA
MIR1913	NA	PBTA
MIR199A1	NA	PBTA
MIR130A	NA	PBTA
RNU6-894P	NA	PBTA
SNORD37	NA	PBTA
SNORD41	NA	PBTA
MIR4667	NA	PBTA
MIR758	NA	PBTA
MIR6770-1	NA	PBTA
MIR6814	NA	PBTA
MIR34B	NA	PBTA
RNU6-317P	NA	PBTA
RNU6-319P	NA	PBTA
SNORD53	NA	PBTA
RNU2-16P	NA	PBTA
MIR933	NA	PBTA
MIR6879	NA	PBTA
RNU6-902P	NA	PBTA
MIR6511A1	NA	PBTA
RNU6-768P	NA	PBTA
snoMBII-202	NA	PBTA
MIR2467	NA	PBTA
MIR7843	NA	PBTA
MIR5087	NA	PBTA
MIR601	NA	PBTA
RNU6-526P	NA	PBTA
RNU6-565P	NA	PBTA
MIR4768	NA	PBTA
RNA5SP367	NA	PBTA
RFPL3-AS1_1	NA	PBTA
SNORD66	NA	PBTA
MIR4259	NA	PBTA
MIR4281	NA	PBTA
RNU4-79P	NA	PBTA
MIR1273C	NA	PBTA
RNU6-325P	NA	PBTA
MIR4448	NA	PBTA
MIR6833	NA	PBTA
MIR874	NA	PBTA
MIR6089	NA	PBTA
MIR4319	NA	PBTA
MIR3196	NA	PBTA
MIR1275	NA	PBTA
RNU6-1234P	NA	PBTA
snoU83B	NA	PBTA
Hammerhead_HH9	NA	PBTA
RNU6-874P	NA	PBTA
MIR6816	NA	PBTA
MIR4682	NA	PBTA
RNU6-1104P	NA	PBTA
RNU6-435P	NA	PBTA
MIR1299	NA	PBTA
RNU6-453P	NA	PBTA
RNY4P14	NA	PBTA
RNU6-711P	NA	PBTA
MIR3136	NA	PBTA
RNU6-1074P	NA	PBTA
MIR4646	NA	PBTA
MIR6871	NA	PBTA
RNA5SP364	NA	PBTA
MIR298	NA	PBTA
MIR6087	NA	PBTA
MIR1301	NA	PBTA
MIR373	NA	PBTA
RNA5SP243	NA	PBTA
RNA5SP77	NA	PBTA
MIR4648	NA	PBTA
MIR409	NA	PBTA
RNU4ATAC14P	NA	PBTA
RNA5SP499	NA	PBTA
RNA5SP20	NA	PBTA
RNU6-511P	NA	PBTA
RNU6-865P	NA	PBTA
CASP1P1	NA	PBTA
MIR4766	NA	PBTA
RNU6-220P	NA	PBTA
RNU2-19P	NA	PBTA
MIR26B	NA	PBTA
RNA5SP114	NA	PBTA
MIR1343	NA	PBTA
SNORD115-6	NA	PBTA
MIR548AC	NA	PBTA
MIR4286	NA	PBTA
MIR5190	NA	PBTA
MIR4761	NA	PBTA
MIR483	NA	PBTA
MIR3928	NA	PBTA
MIR4637	NA	PBTA
MIR4633	NA	PBTA
RNU6-675P	NA	PBTA
MIR3133	NA	PBTA
RNU6-494P	NA	PBTA
MIR887	NA	PBTA
MIR6877	NA	PBTA
IGHD1-14	NA	PBTA
MIR6736	NA	PBTA
IGHVII-67-1	NA	PBTA
MIR5687	NA	PBTA
MIR5587	NA	PBTA
MIR599	NA	PBTA
RNU6-416P	NA	PBTA
MREGP1	NA	PBTA
RNU6-561P	NA	PBTA
RNU6-180P	NA	PBTA
RNU6-285P	NA	PBTA
MIR3678	NA	PBTA
MIR6783	NA	PBTA
MIR6738	NA	PBTA
MIR6794	NA	PBTA
MIR4478	NA	PBTA
MIR6799	NA	PBTA
MIR4767	NA	PBTA
MIR3180-2	NA	PBTA
RNU6-1243P	NA	PBTA
SNORD32B	NA	PBTA
MIR4472-2	NA	PBTA
MIR6813	NA	PBTA
RNU6-1036P	NA	PBTA
RNU6-940P	NA	PBTA
MIR6852	NA	PBTA
MIR4715	NA	PBTA
MIR410	NA	PBTA
MIR4639	NA	PBTA
RNU4-71P	NA	PBTA
MIR8054	NA	PBTA
RNU4-87P	NA	PBTA
MIR4678	NA	PBTA
RNU7-54P	NA	PBTA
MIR302C	NA	PBTA
RNU6-83P	NA	PBTA
MIR4714	NA	PBTA
MIR4449	NA	PBTA
MIR30C2	NA	PBTA
RNU6-245P	NA	PBTA
MIR378A	NA	PBTA
MIR3135A	NA	PBTA
RNA5SP169	NA	PBTA
MIR4424	NA	PBTA
MIR8063	NA	PBTA
MIR6886	NA	PBTA
MIR5092	NA	PBTA
SNORD38	NA	PBTA
MIR4636	NA	PBTA
AC074290.1	NA	PBTA
MIR6829	NA	PBTA
MIR6505	NA	PBTA
MIR4463	NA	PBTA
RNU7-57P	NA	PBTA
MIR6827	NA	PBTA
MIR100	NA	PBTA
MIR503	NA	PBTA
MIR3609	NA	PBTA
MIR4673	NA	PBTA
MIR3200	NA	PBTA
MIR6888	NA	PBTA
RNU6-131P	NA	PBTA
MIR3145	NA	PBTA
MIR8081	NA	PBTA
MIR450A2	NA	PBTA
RNU7-193P	NA	PBTA
MIR6512	NA	PBTA
MIR7850	NA	PBTA
MIR5089	NA	PBTA
MIR4483	NA	PBTA
RNU6-898P	NA	PBTA
MIR6782	NA	PBTA
RNU7-128P	NA	PBTA
RNA5SP432	NA	PBTA
MIR3908	NA	PBTA
MIR3680-2	NA	PBTA
SNORD115-14	NA	PBTA
MIR139	NA	PBTA
MIR5581	NA	PBTA
RNU5A-2P	NA	PBTA
MIR4747	NA	PBTA
SNORD115-22	NA	PBTA
RNU7-160P	NA	PBTA
RNU6-155P	NA	PBTA
MIR4484	NA	PBTA
RNU6-1299P	NA	PBTA
RNU4-61P	NA	PBTA
MIR3127	NA	PBTA
RNA5SP90	NA	PBTA
MIR4443	NA	PBTA
MIR544B	NA	PBTA
RNU6-948P	NA	PBTA
MIR4326	NA	PBTA
MIR5187	NA	PBTA
RNU6-1224P	NA	PBTA
RNU6-1196P	NA	PBTA
MIR4757	NA	PBTA
MIR3915	NA	PBTA
MIR4780	NA	PBTA
MIR193B	NA	PBTA
RNU6-822P	NA	PBTA
RNU6-264P	NA	PBTA
RNU6-545P	NA	PBTA
MIR6770-2	NA	PBTA
RNU6-468P	NA	PBTA
RNA5SP186	NA	PBTA
RNU7-181P	NA	PBTA
MIR8073	NA	PBTA
MIR6810	NA	PBTA
RNU6-992P	NA	PBTA
RNU6-528P	NA	PBTA
RNU6-956P	NA	PBTA
RNU6-410P	NA	PBTA
MIR4525	NA	PBTA
RNU7-49P	NA	PBTA
RNU6-934P	NA	PBTA
RNU6-306P	NA	PBTA
MIR6846	NA	PBTA
RNU6-1102P	NA	PBTA
MIR5692C2	NA	PBTA
MIR4645	NA	PBTA
MIR124-3	NA	PBTA
MIR6855	NA	PBTA
MIR4717	NA	PBTA
RNU6-237P	NA	PBTA
RNU6-819P	NA	PBTA
MIR7155	NA	PBTA
MIR6779	NA	PBTA
RNU6-1336P	NA	PBTA
RNU6-669P	NA	PBTA
MIR6775	NA	PBTA
MIR128-1	NA	PBTA
RNU6-991P	NA	PBTA
RNU6-939P	NA	PBTA
SNORD126	NA	PBTA
MIR4435-1	NA	PBTA
MIR6780A	NA	PBTA
RNU7-43P	NA	PBTA
RNU6-970P	NA	PBTA
MIR4710	NA	PBTA
MIR920	NA	PBTA
MIR548E	NA	PBTA
MIR7159	NA	PBTA
RNU6-871P	NA	PBTA
RNU6-1258P	NA	PBTA
SNORD115-25	NA	PBTA
MIR4758	NA	PBTA
MIR6836	NA	PBTA
MIR3140	NA	PBTA
RNU7-200P	NA	PBTA
MIR4295	NA	PBTA
MIR4511	NA	PBTA
RNU6-547P	NA	PBTA
RNU6-709P	NA	PBTA
CST9LP2	NA	PBTA
MIR4298	NA	PBTA
RNU6-1277P	NA	PBTA
RNU6-358P	NA	PBTA
RNU6-120P	NA	PBTA
MIR4795	NA	PBTA
SNORD114-3	NA	PBTA
RNU7-75P	NA	PBTA
MIR1293	NA	PBTA
RNA5SP384	NA	PBTA
MIR4321	NA	PBTA
MIR4469	NA	PBTA
MIR4504	NA	PBTA
RNU6ATAC36P	NA	PBTA
MIR668	NA	PBTA
RNU6-663P	NA	PBTA
RNU6-740P	NA	PBTA
MIR323B	NA	PBTA
RNU6-390P	NA	PBTA
RNA5SP158	NA	PBTA
MIR6856	NA	PBTA
MIR548AO	NA	PBTA
MIR4268	NA	PBTA
MIR4684	NA	PBTA
MIR7975	NA	PBTA
MIR627	NA	PBTA
MIR6873	NA	PBTA
MIR6885	NA	PBTA
TRAJ25	NA	PBTA
RNU6-910P	NA	PBTA
MIR4254	NA	PBTA
MIR4499	NA	PBTA
RNU6-630P	NA	PBTA
MIR1268A	NA	PBTA
MIR3689D2	NA	PBTA
RNU5F-2P	NA	PBTA
IGHD5OR15-5B	NA	PBTA
MIR185	NA	PBTA
MIR6880	NA	PBTA
HLA-Z	NA	PBTA
RNA5SP87	NA	PBTA
MIR3168	NA	PBTA
MIR378B	NA	PBTA
TRAJ59	NA	PBTA
RNU7-97P	NA	PBTA
RNU6-1200P	NA	PBTA
MIR4505	NA	PBTA
MIR4482	NA	PBTA
MIR323A	NA	PBTA
MIR154	NA	PBTA
RNU6-777P	NA	PBTA
RNY1P1	NA	PBTA
RNU6-1276P	NA	PBTA
MIR6874	NA	PBTA
RNU6-68P	NA	PBTA
MIR1286	NA	PBTA
MIR6811	NA	PBTA
TRDD3	NA	PBTA
MIR5571	NA	PBTA
MIR6893	NA	PBTA
RNU6-92P	NA	PBTA
MIR4323	NA	PBTA
MIR5706	NA	PBTA
RNU6-1007P	NA	PBTA
TRAJ60	NA	PBTA
RNU6-1094P	NA	PBTA
RNU7-171P	NA	PBTA
RNU6-938P	NA	PBTA
SNORD113-3	NA	PBTA
MIR4792	NA	PBTA
RNA5SP80	NA	PBTA
MIR6860	NA	PBTA
AF246928.1	NA	PBTA
RNU6-252P	NA	PBTA
MIR6822	NA	PBTA
MIR655	NA	PBTA
RNU7-186P	NA	PBTA
MIR4472-1	NA	PBTA
snoZ6	NA	PBTA
RNU6-89P	NA	PBTA
RNU6-659P	NA	PBTA
RNU6-362P	NA	PBTA
SNORD115-12	NA	PBTA
RNU6-201P	NA	PBTA
RNU6-668P	NA	PBTA
MIR5095	NA	PBTA
RNU2-53P	NA	PBTA
MIR5739	NA	PBTA
MIR153-2	NA	PBTA
RPS29P24	NA	PBTA
RNU6-270P	NA	PBTA
MIR6795	NA	PBTA
MIR4419A	NA	PBTA
RNU6-1332P	NA	PBTA
MIR369	NA	PBTA
MIR4531	NA	PBTA
MIR3606	NA	PBTA
RNU6-835P	NA	PBTA
RPS29P26	NA	PBTA
MIR4465	NA	PBTA
RNU6-1294P	NA	PBTA
MIR548P	NA	PBTA
RNU6-104P	NA	PBTA
RNU6-452P	NA	PBTA
MIR548Q	NA	PBTA
MIR6861	NA	PBTA
MIR1193	NA	PBTA
RNU6-150P	NA	PBTA
MIR4686	NA	PBTA
RNU6-1080P	NA	PBTA
RNU6-311P	NA	PBTA
MIR4521	NA	PBTA
RNU6-552P	NA	PBTA
MIR5696	NA	PBTA
MIR4752	NA	PBTA
MIR5698	NA	PBTA
RNU7-143P	NA	PBTA
MIR196A1	NA	PBTA
MIR511	NA	PBTA
RNU6-1107P	NA	PBTA
MIR4515	NA	PBTA
MIR95	NA	PBTA
RNU6-913P	NA	PBTA
RNA5SP338	NA	PBTA
MIR3175	NA	PBTA
MIR365A	NA	PBTA
MIR4418	NA	PBTA
RNU6-1078P	NA	PBTA
SNORD112	NA	PBTA
MIR1268B	NA	PBTA
RNA5SP125	NA	PBTA
RNU7-45P	NA	PBTA
MIR5684	NA	PBTA
MIR33A	NA	PBTA
RNU6-421P	NA	PBTA
RNU6-634P	NA	PBTA
MIR5692C1	NA	PBTA
MIR4464	NA	PBTA
RNU6-486P	NA	PBTA
RNA5SP181	NA	PBTA
MIR6863	NA	PBTA
RNU6-240P	NA	PBTA
MIR4658	NA	PBTA
MIR99B	NA	PBTA
MIR6823	NA	PBTA
MIR4801	NA	PBTA
RNU6-1307P	NA	PBTA
MIR543	NA	PBTA
SNORD114-7	NA	PBTA
RNU6-170P	NA	PBTA
RNU6-947P	NA	PBTA
RNU6-63P	NA	PBTA
MIR1266	NA	PBTA
RNU6-340P	NA	PBTA
MIR4655	NA	PBTA
snoZ196	NA	PBTA
RNU5D-2P	NA	PBTA
RNU6-965P	NA	PBTA
IGHVII-46-1	NA	PBTA
MIR4695	NA	PBTA
SNORD115-40	NA	PBTA
SNORD79	NA	PBTA
MIR6859-3	NA	PBTA
RNU6-1273P	NA	PBTA
RNU6-626P	NA	PBTA
MIR4253	NA	PBTA
MIR26A1	NA	PBTA
MIR487B	NA	PBTA
MIR4689	NA	PBTA
AC009237.13	NA	PBTA
MIR4309	NA	PBTA
RNU6-165P	NA	PBTA
MIR548AL	NA	PBTA
RNA5SP113	NA	PBTA
RNU6-803P	NA	PBTA
RNU6ATAC22P	NA	PBTA
RNU6-575P	NA	PBTA
MIR1471	NA	PBTA
RNU7-28P	NA	PBTA
MIR485	NA	PBTA
RNU6-275P	NA	PBTA
MIR4442	NA	PBTA
MIR3181	NA	PBTA
RNU6-857P	NA	PBTA
SNORD74	NA	PBTA
MIR1910	NA	PBTA
MIR3197	NA	PBTA
MIR3670-1	NA	PBTA
MIR1233-2	NA	PBTA
RNA5SP89	NA	PBTA
RNU4-63P	NA	PBTA
RNU6-215P	NA	PBTA
MIR596	NA	PBTA
MIR422A	NA	PBTA
RNU6-1126P	NA	PBTA
RNU6-114P	NA	PBTA
RNU6-373P	NA	PBTA
MIR6771	NA	PBTA
MIR28	NA	PBTA
RNU7-3P	NA	PBTA
SNORD45	NA	PBTA
MIR5589	NA	PBTA
RNA5SP270	NA	PBTA
CCNYL3	NA	PBTA
RNU6-1108P	NA	PBTA
MIR1976	NA	PBTA
MIR4444-2	NA	PBTA
MIR553	NA	PBTA
SNORD115	NA	PBTA
MIR8080	NA	PBTA
MIR6500	NA	PBTA
MIR3180-3	NA	PBTA
RNU7-123P	NA	PBTA
MIR6731	NA	PBTA
RNU6-895P	NA	PBTA
MIR4287	NA	PBTA
RNA5SP361	NA	PBTA
MIR5697	NA	PBTA
SNORD111B	NA	PBTA
MIR3115	NA	PBTA
RNU6-121P	NA	PBTA
RNU6-337P	NA	PBTA
SNORD96B	NA	PBTA
RNU6-320P	NA	PBTA
RNU4-64P	NA	PBTA
MIR190A	NA	PBTA
MIR6842	NA	PBTA
MIR4759	NA	PBTA
RPS29P30	NA	PBTA
SNORD115-37	NA	PBTA
SNORD18	NA	PBTA
RNU6-602P	NA	PBTA
IGLJ4	NA	PBTA
MIR129-2	NA	PBTA
MIR3179-2	NA	PBTA
RNU7-27P	NA	PBTA
U7	NA	PBTA
MIR6866	NA	PBTA
MIR3617	NA	PBTA
RNU6-1009P	NA	PBTA
HSFY8P	NA	PBTA
MIR4698	NA	PBTA
RNA5SP433	NA	PBTA
RNA5SP410	NA	PBTA
RNU7-61P	NA	PBTA
RNU6-383P	NA	PBTA
MIR548H4	NA	PBTA
RNA5SP38	NA	PBTA
RNU7-23P	NA	PBTA
RNU7-154P	NA	PBTA
RNU6-1227P	NA	PBTA
MIR3179-3	NA	PBTA
RNU6-710P	NA	PBTA
MIR450B	NA	PBTA
RBMY1KP	NA	PBTA
RNU6-1109P	NA	PBTA
RNA5SP427	NA	PBTA
MIR4654	NA	PBTA
MIR4652	NA	PBTA
CPEB3_ribozyme	NA	PBTA
MIR5690	NA	PBTA
RNU6-239P	NA	PBTA
SNRPGP7	NA	PBTA
MIR4308	NA	PBTA
RNA5SP279	NA	PBTA
MIR8077	NA	PBTA
RNY4P28	NA	PBTA
RNU6-424P	NA	PBTA
RNU6-728P	NA	PBTA
RNA5SP359	NA	PBTA
RNU6-1339P	NA	PBTA
MIR6090	NA	PBTA
MIR8056	NA	PBTA
MIR4739	NA	PBTA
AC013791.1	NA	PBTA
RNU6-818P	NA	PBTA
RNA5SP403	NA	PBTA
MIR107	NA	PBTA
MIR520A	NA	PBTA
SNORD81	NA	PBTA
MIR4532	NA	PBTA
SNORD114-1	NA	PBTA
RNU6-73P	NA	PBTA
MIR4708	NA	PBTA
MIR184	NA	PBTA
MIR494	NA	PBTA
SNORD115-47	NA	PBTA
RNU7-81P	NA	PBTA
MIR4252	NA	PBTA
MIR4277	NA	PBTA
MIR190B	NA	PBTA
MIR525	NA	PBTA
RNU6-65P	NA	PBTA
MIR6760	NA	PBTA
RNU7-47P	NA	PBTA
RNU6-899P	NA	PBTA
MIR16-1	NA	PBTA
MIR548H2	NA	PBTA
BPY2DP	NA	PBTA
MIR605	NA	PBTA
SNORD114-31	NA	PBTA
MIR1233-1	NA	PBTA
RNA5SP308	NA	PBTA
RNU7-170P	NA	PBTA
RNU6-454P	NA	PBTA
RNU6-864P	NA	PBTA
MIR382	NA	PBTA
RNU6-811P	NA	PBTA
RNU7-121P	NA	PBTA
MIR5705	NA	PBTA
RNU6-809P	NA	PBTA
MIR4304	NA	PBTA
MIR1185-2	NA	PBTA
RNA5SP27	NA	PBTA
MIR8061	NA	PBTA
RNU6-1225P	NA	PBTA
RNU6-474P	NA	PBTA
RNU7-67P	NA	PBTA
MIR548B	NA	PBTA
MIR6868	NA	PBTA
RNU6-609P	NA	PBTA
RNU6-72P	NA	PBTA
RNU6-1032P	NA	PBTA
MIR889	NA	PBTA
RNU6-401P	NA	PBTA
IGHD7-27	NA	PBTA
MIR4508	NA	PBTA
TRAJ51	NA	PBTA
MIR633	NA	PBTA
MIR3128	NA	PBTA
MIR346	NA	PBTA
RNA5SP396	NA	PBTA
MIR4498	NA	PBTA
RNU6-440P	NA	PBTA
RNU6-175P	NA	PBTA
MIR4256	NA	PBTA
MIR6769B	NA	PBTA
RNU6-800P	NA	PBTA
MIR506	NA	PBTA
MIR5680	NA	PBTA
MIR4802	NA	PBTA
MIR4781	NA	PBTA
RNU6-745P	NA	PBTA
