Gene_symbol	current_dataset	previous_dataset
LOC100422053	NA	All Cohorts
LOC100421100	NA	All Cohorts
LOC101927989	NA	All Cohorts
LOC101927018	NA	All Cohorts
LOC101927557	NA	All Cohorts
LOC100287539	NA	All Cohorts
LOC100192426	NA	All Cohorts
LINC00908	NA	All Cohorts
LOC101927666	NA	All Cohorts
LOC105371967	NA	All Cohorts
LOC100421165	NA	All Cohorts
MGC12916	NA	All Cohorts
LOC101927571	NA	All Cohorts
STX18P1	NA	All Cohorts
LOC101928063	NA	All Cohorts
LOC100419704	NA	All Cohorts
LOC108783654	NA	All Cohorts
LOC101928674	NA	All Cohorts
LOC102724908	NA	All Cohorts
LOC100128568	NA	All Cohorts
LOC112268408	NA	All Cohorts
LOC105378721	NA	All Cohorts
LOC102724684	NA	All Cohorts
LOC105372069	NA	All Cohorts
LOC100505549	NA	All Cohorts
LOC729654	NA	All Cohorts
LOC100505715	NA	All Cohorts
LOC105372273	NA	All Cohorts
LOC339192	NA	All Cohorts
LOC101927855	NA	All Cohorts
LOC105372414	NA	All Cohorts
LOC100507373	NA	All Cohorts
LOC105372068	NA	All Cohorts
LOC400684	NA	All Cohorts
LOC100421620	NA	All Cohorts
LOC101927322	NA	All Cohorts
LOC100288123	NA	All Cohorts
LOC728485	NA	All Cohorts
LOC101060119	NA	All Cohorts
LOC105371795	NA	All Cohorts
LOC100996288	NA	All Cohorts
LOC105372397	NA	All Cohorts
LOC100422497	NA	All Cohorts
LOC728752	NA	All Cohorts
SCARNA17	NA	All Cohorts
LOC107985164	NA	All Cohorts
LOC100419831	NA	All Cohorts
LOC105371849	NA	All Cohorts
LOC101928982	NA	All Cohorts
LOC100422317	NA	All Cohorts
LOC105372244	NA	All Cohorts
LINC02072	NA	All Cohorts
ZNF582-AS1	NA	All Cohorts
THEG5	NA	All Cohorts
LOC100533852	NA	All Cohorts
LOC105372352	NA	All Cohorts
HMGB3P28	NA	All Cohorts
LOC100996351	NA	All Cohorts
LOC105371899	NA	All Cohorts
LOC101927151	NA	All Cohorts
RPL10AP13	NA	All Cohorts
LOC105371789	NA	All Cohorts
LOC400622	NA	All Cohorts
LOC100421385	NA	All Cohorts
LOC101927572	NA	All Cohorts
LOC101928844	NA	All Cohorts
LOC105372143	NA	All Cohorts
LOC105372233	NA	All Cohorts
LOC100419624	NA	All Cohorts
LOC107985131	NA	All Cohorts
LOC100131496	NA	All Cohorts
LOC105372441	NA	All Cohorts
LOC105372321	NA	All Cohorts
LOC100289361	NA	All Cohorts
LOC100129935	NA	All Cohorts
LOC100422190	NA	All Cohorts
LOC644656	NA	All Cohorts
HAVCR1P1	NA	All Cohorts
LOC93429	NA	All Cohorts
LOC100132686	NA	All Cohorts
LOC105372482	NA	All Cohorts
VN1R106P	NA	All Cohorts
LOC646666	NA	All Cohorts
LOC102725254	NA	All Cohorts
LOC100133225	NA	All Cohorts
LOC101059948	NA	All Cohorts
LOC101928295	NA	All Cohorts
LOC91370	NA	All Cohorts
LOC112268269	NA	All Cohorts
LOC284379	NA	All Cohorts
LOC100419847	NA	All Cohorts
MTRNR2L2	NA	All Cohorts
LOC105372316	NA	All Cohorts
LOC101928517	NA	All Cohorts
LOC441179	NA	All Cohorts
LOC375196	NA	All Cohorts
LOC100505851	NA	All Cohorts
LOC732229	NA	All Cohorts
LOC100507551	NA	All Cohorts
LOC100420250	NA	All Cohorts
RPARP-AS1	NA	All Cohorts
LOC100422633	NA	All Cohorts
LOC100422106	NA	All Cohorts
LOC100887072	NA	All Cohorts
LOC100129534	NA	All Cohorts
LOC101927972	NA	All Cohorts
LOC440173	NA	All Cohorts
LOC101928659	NA	All Cohorts
LOC101927837	NA	All Cohorts
LOC101928557	NA	All Cohorts
LOC101927950	NA	All Cohorts
LOC152048	NA	All Cohorts
LOC100419811	NA	All Cohorts
LOC100420336	NA	All Cohorts
LOC100419046	NA	All Cohorts
LOC100422449	NA	All Cohorts
LOC100533631	NA	All Cohorts
LOC100419713	NA	All Cohorts
LOC100419616	NA	All Cohorts
SMC2-AS1	NA	All Cohorts
XIAPP1	NA	All Cohorts
RFPL4AP4	NA	All Cohorts
PAWRP2	NA	All Cohorts
LOC100419644	NA	All Cohorts
LOC100533677	NA	All Cohorts
PPIGP1	NA	All Cohorts
CHCHD4P1	NA	All Cohorts
LOC100421651	NA	All Cohorts
IGHV3-32	NA	All Cohorts
PQLC1P2	NA	All Cohorts
LETM1P1	NA	All Cohorts
LOC100128293	NA	All Cohorts
LOC100420680	NA	All Cohorts
EIF3EP4	NA	All Cohorts
LOC100420872	NA	All Cohorts
LOC100287840	NA	All Cohorts
FTLP9	NA	All Cohorts
YTHDF3-AS1	NA	All Cohorts
LOC100422559	NA	All Cohorts
LOC105376334	NA	All Cohorts
LOC100422319	NA	All Cohorts
MRPS6P1	NA	All Cohorts
LOC100420545	NA	All Cohorts
LOC100421508	NA	All Cohorts
LOC100420324	NA	All Cohorts
LOC100129949	NA	All Cohorts
LOC100130664	NA	All Cohorts
LOC100127892	NA	All Cohorts
LOC100419654	NA	All Cohorts
LOC100420531	NA	All Cohorts
LOC442172	NA	All Cohorts
BPNT2P	NA	All Cohorts
GLULP1	NA	All Cohorts
LOC100420048	NA	All Cohorts
EIF2AP3	NA	All Cohorts
LOC100420254	NA	All Cohorts
LOC100421548	NA	All Cohorts
RNPC3P1	NA	All Cohorts
HMGB1P43	NA	All Cohorts
LOC106050037	NA	All Cohorts
HAVCR1P2	NA	All Cohorts
LOC100420775	NA	All Cohorts
LOC100420211	NA	All Cohorts
LOC100101127	NA	All Cohorts
MARK2P7	NA	All Cohorts
LOC101930085	NA	All Cohorts
LOC101927811	NA	All Cohorts
LOC101928952	NA	All Cohorts
LOC100418956	NA	All Cohorts
LOC100420790	NA	All Cohorts
LOC100419701	NA	All Cohorts
LOC100422418	NA	All Cohorts
TMCC1-AS1	NA	All Cohorts
LOC100130714	NA	All Cohorts
LOC100422685	NA	All Cohorts
LOC107984208	NA	All Cohorts
LOC100420205	NA	All Cohorts
LOC100421901	NA	All Cohorts
IGKV1ORY-1	NA	All Cohorts
LOC101929308	NA	All Cohorts
LOC101928120	NA	All Cohorts
LOC100419851	NA	All Cohorts
LOC100421116	NA	All Cohorts
LOC100422549	NA	All Cohorts
LOC100422334	NA	All Cohorts
LOC100421842	NA	All Cohorts
LOC100131557	NA	All Cohorts
LOC100420658	NA	All Cohorts
LOC115308161	NA	All Cohorts
EIF2AP2	NA	All Cohorts
GYG2P2	NA	All Cohorts
EIF2AP1	NA	All Cohorts
LOC100420430	NA	All Cohorts
LOC100421347	NA	All Cohorts
LOC100419058	NA	All Cohorts
LOC100421684	NA	All Cohorts
LOC339966	NA	All Cohorts
LOC100420541	NA	All Cohorts
LOC100421527	NA	All Cohorts
LOC100421611	NA	All Cohorts
LOC780529	NA	All Cohorts
LOC285804	NA	All Cohorts
LOC101927314	NA	All Cohorts
AGAP11	NA	All Cohorts
LOC105374758	NA	All Cohorts
LOC105378083	NA	All Cohorts
LOC642361	NA	All Cohorts
LOC100506497	NA	All Cohorts
LOC107985216	NA	All Cohorts
LOC441242	NA	All Cohorts
LOC105369201	NA	All Cohorts
LOC105374312	NA	All Cohorts
LOC107986163	NA	All Cohorts
LOC105375519	NA	All Cohorts
LOC101929657	NA	All Cohorts
LOC100419716	NA	All Cohorts
LOC100419774	NA	All Cohorts
LOC100420114	NA	All Cohorts
FGFR3P2	NA	All Cohorts
LOC100419913	NA	All Cohorts
LOC441711	NA	All Cohorts
LOC100499471	NA	All Cohorts
LOC102723623	NA	All Cohorts
LOC100996737	NA	All Cohorts
TRIM60P2Y	NA	All Cohorts
LOC105373373	NA	All Cohorts
LOC100419762	NA	All Cohorts
LOC105370532	NA	All Cohorts
MASCRNA	NA	All Cohorts
LOC392145	NA	All Cohorts
LOC100419839	NA	All Cohorts
LOC283683	NA	All Cohorts
RPS2P49	NA	All Cohorts
LOC102724219	NA	All Cohorts
THAP12P10	NA	All Cohorts
LOC100533728	NA	All Cohorts
LOC100421330	NA	All Cohorts
LOC105378516	NA	All Cohorts
LOC100420802	NA	All Cohorts
MRPS7P1	NA	All Cohorts
LOC102724334	NA	All Cohorts
BNIP3P14	NA	All Cohorts
SALL4P4	NA	All Cohorts
LOC105379252	NA	All Cohorts
RPS2P50	NA	All Cohorts
F8A2	NA	All Cohorts
LOC100421158	NA	All Cohorts
TRIM60P12Y	NA	All Cohorts
DNM1P29	NA	All Cohorts
LOC100419641	NA	All Cohorts
LOC105375431	NA	All Cohorts
LOC100420569	NA	All Cohorts
GAGE12B	NA	All Cohorts
RPL7AP45	NA	All Cohorts
LOC100419775	NA	All Cohorts
LOC100419515	NA	All Cohorts
TUBB6P1	NA	All Cohorts
LOC286083	NA	All Cohorts
LOC102724159	NA	All Cohorts
LOC158434	NA	All Cohorts
LOC100419830	NA	All Cohorts
LOC102724701	NA	All Cohorts
RNU7-42P	NA	All Cohorts
LOC100508046	NA	All Cohorts
LOC100533643	NA	All Cohorts
LOC107987066	NA	All Cohorts
LOC100420742	NA	All Cohorts
LOC105374989	NA	All Cohorts
HNRNPMP2	NA	All Cohorts
LOC110467523	NA	All Cohorts
YAP1P3	NA	All Cohorts
LOC100533736	NA	All Cohorts
LOC102724951	NA	All Cohorts
LOC100420990	NA	All Cohorts
LOC100132834	NA	All Cohorts
LOC101929494	NA	All Cohorts
LOC642929	NA	All Cohorts
NR3C1P1	NA	All Cohorts
LOC100419783	NA	All Cohorts
LOC100421603	NA	All Cohorts
LOC100419615	NA	All Cohorts
LOC100420386	NA	All Cohorts
DDX20P1	NA	All Cohorts
LOC101927429	NA	All Cohorts
LOC100506422	NA	All Cohorts
RPL18AP12	NA	All Cohorts
TRIM60P4Y	NA	All Cohorts
LOC110467520	NA	All Cohorts
LOC101929572	NA	All Cohorts
FGFR3P3	NA	All Cohorts
LOC102030688	NA	All Cohorts
LOC102724843	NA	All Cohorts
LOC102723996	NA	All Cohorts
F8A1	NA	All Cohorts
SALL4P3	NA	All Cohorts
FGFR3P4	NA	All Cohorts
LOC101929698	NA	All Cohorts
LOC101928087	NA	All Cohorts
REXO1L2P	NA	All Cohorts
LOC101269108	NA	All Cohorts
LOC100533729	NA	All Cohorts
VN1R99P	NA	All Cohorts
LOC100419692	NA	All Cohorts
LOC105371267	NA	All Cohorts
PDK1P1	NA	All Cohorts
LOC440311	NA	All Cohorts
LOC100420879	NA	All Cohorts
GLRX3P1	NA	All Cohorts
MIR6827	NA	All Cohorts
RNA5-8SP10	NA	All Cohorts
LOC100419891	NA	All Cohorts
LOC102724488	NA	All Cohorts
LOC100419553	NA	All Cohorts
TERC	NA	All Cohorts
SNRPCP7	NA	All Cohorts
LOC100420803	NA	All Cohorts
LOC102723360	NA	All Cohorts
EIF3EP3	NA	All Cohorts
LOC388996	NA	All Cohorts
TRIM60P7Y	NA	All Cohorts
LOC100420930	NA	All Cohorts
LOC100421674	NA	All Cohorts
LOC101929140	NA	All Cohorts
LOC390332	NA	All Cohorts
RBBP8P2	NA	All Cohorts
LOC100421667	NA	All Cohorts
TRIM60P6Y	NA	All Cohorts
IQSEC3P2	NA	All Cohorts
LOC100132599	NA	All Cohorts
VTRNA2-1	NA	All Cohorts
LOC100422013	NA	All Cohorts
TRIM60P1Y	NA	All Cohorts
LOC645967	NA	All Cohorts
EIF3FP2	NA	All Cohorts
LOC399900	NA	All Cohorts
LOC100132249	NA	All Cohorts
LOC101930100	NA	All Cohorts
LOC107987217	NA	All Cohorts
LOC112267859	NA	All Cohorts
LOC285097	NA	All Cohorts
LOC101929823	NA	All Cohorts
ACTR3BP2	NA	All Cohorts
LOC100129503	NA	All Cohorts
LOC730668	NA	All Cohorts
LOC653653	NA	All Cohorts
CTSLP2	NA	All Cohorts
LOC102724737	NA	All Cohorts
NF1P2	NA	All Cohorts
LOC284933	NA	All Cohorts
PAX6-AS1	NA	All Cohorts
LOC105373553	NA	All Cohorts
LOC401442	NA	All Cohorts
LOC105377924	NA	All Cohorts
LOC101927825	NA	All Cohorts
LOC107986277	NA	All Cohorts
LOC101927179	NA	All Cohorts
LOC729998	NA	All Cohorts
TRBV6-3	NA	All Cohorts
MTND2P27	NA	All Cohorts
LOC101929130	NA	All Cohorts
LOC100289206	NA	All Cohorts
LOC105374338	NA	All Cohorts
RNA5-8SP	NA	All Cohorts
LOC110467522	NA	All Cohorts
LOC100652840	NA	All Cohorts
LINC00680-GUSBP4	NA	All Cohorts
MTND1P25	NA	All Cohorts
LOC100887080	NA	All Cohorts
LOC100420587	NA	All Cohorts
LOC105372412	NA	All Cohorts
LOC101930090	NA	All Cohorts
LOC100996792	NA	All Cohorts
LOC110467521	NA	All Cohorts
LOC101059915	NA	All Cohorts
LOC729732	NA	All Cohorts
LOC102724474	NA	All Cohorts
LOC105373780	NA	All Cohorts
LOC101929563	NA	All Cohorts
AOX3P	NA	All Cohorts
MTND4LP15	NA	All Cohorts
MTND4LP4	NA	All Cohorts
MTND4LP8	NA	All Cohorts
LIMS3-LOC440895	NA	All Cohorts
LOC105373347	NA	All Cohorts
LOC105373244	NA	All Cohorts
LOC100132874	NA	All Cohorts
LOC105375421	NA	All Cohorts
MIR4788	NA	All Cohorts
LOC105378736	NA	All Cohorts
LOC105374988	NA	All Cohorts
LOC105378644	NA	All Cohorts
LOC105376686	NA	All Cohorts
LOC105378714	NA	All Cohorts
LOC100420006	NA	All Cohorts
LOC101928059	NA	All Cohorts
CXorf56	NA	GMKF
CCDC114	NA	GMKF
LOC93463	NA	GMKF
PRRC2B	NA	GMKF
G6PC	NA	GMKF
FLJ33534	NA	GMKF
LOC541473	NA	GMKF
MAP11	NA	GMKF
TCTEX1D1	NA	GMKF
ATP5MPL	NA	GMKF
FAM122C	NA	GMKF
FAM122B	NA	GMKF
CCDC58	NA	GMKF
LOC100505501	NA	GMKF
ARMC4	NA	GMKF
XAGE-4	NA	GMKF
LOC728554	NA	GMKF
LOC93622	NA	GMKF
RBMY2MP	NA	GMKF
FLJ20712	NA	GMKF
ATP5MD	NA	GMKF
LOC105370792	NA	GMKF
LOC100128398	NA	GMKF
LOC107984399	NA	GMKF
RPL19P3	NA	GMKF
LOC100288208	NA	GMKF
LOC100129540	NA	GMKF
LOC648987	NA	GMKF
LOC105373159	NA	GMKF
LOC284241	NA	GMKF
RPS16P1	NA	GMKF
LOC100286922	NA	GMKF
RPL31P38	NA	GMKF
LOC100128310	NA	GMKF
RPL23P6	NA	GMKF
LOC107985579	NA	GMKF
LOC643067	NA	GMKF
LOC339059	NA	GMKF
ACTL10	NA	GMKF
LOC401589	NA	GMKF
LOC102723701	NA	GMKF
LOC643015	NA	GMKF
LOC100288570	NA	GMKF
LOC646012	NA	GMKF
LOC100379224	NA	GMKF
LOC440895	NA	GMKF
RPL21P124	NA	GMKF
LOC101060042	NA	GMKF
LOC388282	NA	GMKF
LOC730098	NA	GMKF
FAM122A	NA	GMKF
LOC100288637	NA	GMKF
TCTEX1D4	NA	GMKF
CYCSP3	NA	GMKF
LOC400499	NA	GMKF
GAGE2B	NA	GMKF
LOC441239	NA	GMKF
LOC642474	NA	GMKF
LOC401040	NA	GMKF
RPS2P40	NA	GMKF
LOC101929006	NA	GMKF
LOC340268	NA	GMKF
CCDC151	NA	GMKF
LOC101928372	NA	GMKF
LOC101929106	NA	GMKF
LOC100128906	NA	GMKF
LOC100422622	NA	GMKF
LOC100130587	NA	GMKF
LOC100133077	NA	GMKF
LOC100287792	NA	GMKF
LOC400710	NA	GMKF
LOC284788	NA	GMKF
LOC100268168	NA	GMKF
TTC25	NA	GMKF
LOC389602	NA	GMKF
LOC101927533	NA	GMKF
LOC100129697	NA	GMKF
LOC440040	NA	GMKF
LOC400553	NA	GMKF
LOC100133091	NA	GMKF
RPS2P23	NA	GMKF
LOC100129554	NA	GMKF
LOC107984285	NA	GMKF
RPL31P5	NA	GMKF
LOC344967	NA	GMKF
LOC100128770	NA	GMKF
LOC100420864	NA	GMKF
LOC642484	NA	GMKF
LOC100652833	NA	GMKF
RPL18AP11	NA	GMKF
LOC107985122	NA	GMKF
LOC339803	NA	GMKF
LOC100129527	NA	GMKF
RPL17P8	NA	GMKF
LOC100422263	NA	GMKF
RPS17P6	NA	GMKF
RPL7AP37	NA	GMKF
LOC729141	NA	GMKF
LOC101929598	NA	GMKF
RPL8P4	NA	GMKF
LOC100130018	NA	GMKF
RPS17P12	NA	GMKF
LOC100422300	NA	GMKF
RPS10P15	NA	GMKF
RPL31P39	NA	GMKF
RPL28P5	NA	GMKF
RPS2P31	NA	GMKF
RPL31P37	NA	GMKF
RPL18AP13	NA	GMKF
RPS18P2	NA	GMKF
RPS4Y1P1	NA	GMKF
RPL36P12	NA	GMKF
LOC401703	NA	GMKF
RPL7AP39	NA	GMKF
LOC345471	NA	GMKF
RPL7AP17	NA	GMKF
LOC100421580	NA	GMKF
RPL31P51	NA	GMKF
LOC100418710	NA	GMKF
RPL36P7	NA	GMKF
RPS12P25	NA	GMKF
RPL7AP43	NA	GMKF
LOC100288416	NA	GMKF
RPL31P43	NA	GMKF
RPL31P4	NA	GMKF
RPL18P3	NA	GMKF
RPL21P58	NA	GMKF
RPL21P86	NA	GMKF
RPL18AP10	NA	GMKF
RPS2P33	NA	GMKF
RPS10P31	NA	GMKF
VN1R103P	NA	GMKF
RPS5P5	NA	GMKF
RPL7AP41	NA	GMKF
RPL31P18	NA	GMKF
RPS2P21	NA	GMKF
RPL7AP62	NA	GMKF
RPL27P1	NA	GMKF
RPL31P8	NA	GMKF
RPS12P29	NA	GMKF
RPL13AP13	NA	GMKF
RPL31P10	NA	GMKF
LOC100130691	NA	GMKF
RPS15P7	NA	GMKF
BORCS8-MEF2B	NA	GMKF
LOC442445	NA	GMKF
RPS18P14	NA	GMKF
LOC220729	NA	GMKF
LOC100131685	NA	GMKF
LOC100420466	NA	GMKF
RPL10AP12	NA	GMKF
LOC100310782	NA	GMKF
LOC283922	NA	GMKF
LOC390877	NA	GMKF
RPS10P30	NA	GMKF
RPS15AP20	NA	GMKF
LOC645482	NA	GMKF
LOC105371730	NA	GMKF
GUCA1ANB	NA	GMKF
LOC101927588	NA	GMKF
RPL10AP7	NA	GMKF
LOC441204	NA	GMKF
LOC105377213	NA	GMKF
RPS15AP35	NA	GMKF
LOC152845	NA	GMKF
LOC107985075	NA	GMKF
LOC100130357	NA	GMKF
LOC153684	NA	GMKF
LOC441666	NA	GMKF
LOC652276	NA	GMKF
LOC100506688	NA	GMKF
GAGE4	NA	GMKF
LOC646506	NA	GMKF
LOC100419570	NA	GMKF
RPS2P54	NA	GMKF
LINC00548	NA	GMKF
LOC100131465	NA	GMKF
LOC100420880	NA	GMKF
LOC128136	NA	GMKF
LOC284685	NA	GMKF
LOC440700	NA	GMKF
LOC100129138	NA	GMKF
LOC441880	NA	GMKF
LOC100422564	NA	GMKF
RPL7AP36	NA	GMKF
RPL21P69	NA	GMKF
RPS18P10	NA	GMKF
RPL27AP7	NA	GMKF
LOC105378052	NA	GMKF
RPL7AP35	NA	GMKF
RPL31P27	NA	GMKF
RPL21P68	NA	GMKF
RPL6P17	NA	GMKF
LOC730101	NA	GMKF
LOC100506302	NA	GMKF
RPL31P32	NA	GMKF
RPL15P9	NA	GMKF
RPS18P8	NA	GMKF
LOC100421093	NA	GMKF
RPS10P13	NA	GMKF
LOC100129422	NA	GMKF
RPL21P63	NA	GMKF
LOC100131041	NA	GMKF
RPL34P16	NA	GMKF
RPS10P1	NA	GMKF
LOC646674	NA	GMKF
LOC100127917	NA	GMKF
RPL21P61	NA	GMKF
LOC442225	NA	GMKF
LOC100422453	NA	GMKF
LOC100421091	NA	GMKF
LOC100419073	NA	GMKF
RPL37AP4	NA	GMKF
RPL18AP4	NA	GMKF
LOC100131471	NA	GMKF
LOC100288175	NA	GMKF
LOC100132242	NA	GMKF
RPL19P9	NA	GMKF
LOC100130449	NA	GMKF
RPL27AP6	NA	GMKF
RPS25P7	NA	GMKF
RPL6P18	NA	GMKF
LOC100128610	NA	GMKF
LOC100129844	NA	GMKF
LOC100420839	NA	GMKF
LOC100133102	NA	GMKF
LOC100422587	NA	GMKF
LOC100421246	NA	GMKF
RPS12P13	NA	GMKF
RPS15AP19	NA	GMKF
RPL21P19	NA	GMKF
LOC100420052	NA	GMKF
LOC100420214	NA	GMKF
LOC101928254	NA	GMKF
RPS2P29	NA	GMKF
LOC105378242	NA	GMKF
LOC100652960	NA	GMKF
RPS19P5	NA	GMKF
LOC100421511	NA	GMKF
LOC100127900	NA	GMKF
RPS3P5	NA	GMKF
LOC100129847	NA	GMKF
LOC102723968	NA	GMKF
RPS5P6	NA	GMKF
RPL21P64	NA	GMKF
GPR166P	NA	GMKF
RPS15AP21	NA	GMKF
RPS3P4	NA	GMKF
LOC100287856	NA	GMKF
LOC100132659	NA	GMKF
LOC100128655	NA	GMKF
LOC442155	NA	GMKF
RPL17P23	NA	GMKF
LOC100422671	NA	GMKF
RPS12P12	NA	GMKF
LOC100631243	NA	GMKF
LOC101928881	NA	GMKF
LOC105375614	NA	GMKF
LOC100420008	NA	GMKF
LOC645188	NA	GMKF
LOC101927993	NA	GMKF
RPS24P5	NA	GMKF
LOC100506100	NA	GMKF
LOC102724719	NA	GMKF
LOC102723883	NA	GMKF
LOC100505716	NA	GMKF
LOC646588	NA	GMKF
RPL34P7	NA	GMKF
RPL17P9	NA	GMKF
LOC100421787	NA	GMKF
LOC101928012	NA	GMKF
LOC643172	NA	GMKF
RPL15P11	NA	GMKF
LOC391092	NA	GMKF
RPL6P28	NA	GMKF
HSP90AB5P	NA	GMKF
LOC100419642	NA	GMKF
LOC100420247	NA	GMKF
LOC101928516	NA	GMKF
LOC105375267	NA	GMKF
RPS10P6	NA	GMKF
LOC101929452	NA	GMKF
LOC100131785	NA	GMKF
LOC100418965	NA	GMKF
RPL18AP9	NA	GMKF
RPS21P5	NA	GMKF
LOC392027	NA	GMKF
LOC112268410	NA	GMKF
RPL36AP46	NA	GMKF
LOC347097	NA	GMKF
LOC101927420	NA	GMKF
LOC100129175	NA	GMKF
LOC401127	NA	GMKF
RPS14P1	NA	GMKF
LOC392787	NA	GMKF
LOC105376453	NA	GMKF
LOC100421692	NA	GMKF
LOC284930	NA	GMKF
LOC100421343	NA	GMKF
LOC317727	NA	GMKF
RPL9P17	NA	GMKF
LOC101927635	NA	GMKF
LOC100133316	NA	GMKF
LOC105378328	NA	GMKF
LOC101929331	NA	GMKF
RPL21P21	NA	GMKF
RPL36P6	NA	GMKF
LOC100533848	NA	GMKF
RPL18P5	NA	GMKF
RPL7AP40	NA	GMKF
LOC101929662	NA	GMKF
LOC107985246	NA	GMKF
RPL31P36	NA	GMKF
LOC100419154	NA	GMKF
LOC391636	NA	GMKF
RPL21P72	NA	GMKF
RPLP1P3	NA	GMKF
HSD52	NA	GMKF
LOC101928436	NA	GMKF
LOC149935	NA	GMKF
GAGE2E	NA	GMKF
LOC100144595	NA	GMKF
LOC339685	NA	GMKF
LOC102724153	NA	GMKF
SRRM1P1	NA	GMKF
LOC442517	NA	GMKF
RPL37P17	NA	GMKF
LOC101928782	NA	GMKF
LOC728307	NA	GMKF
LOC100420057	NA	GMKF
LOC102723566	NA	GMKF
LOC102724929	NA	GMKF
LOC101927839	NA	GMKF
LOC101928253	NA	GMKF
LOC101930421	NA	GMKF
LINC00618	NA	GMKF
LOC102724849	NA	GMKF
LOC100131348	NA	GMKF
RPS8P1	NA	GMKF
LOC102723427	NA	GMKF
RPL21P27	NA	GMKF
RPS2P30	NA	GMKF
LOC100132669	NA	GMKF
LOC105377003	NA	GMKF
LOC100419812	NA	GMKF
LOC101928371	NA	GMKF
RPL36AP27	NA	GMKF
LOC392555	NA	GMKF
LOC100631258	NA	GMKF
LOC100421468	NA	GMKF
LOC105375589	NA	GMKF
RPL27P4	NA	GMKF
LOC100506474	NA	GMKF
RPL14P2	NA	GMKF
LOC105372988	NA	GMKF
LOC105375304	NA	GMKF
RPL36P8	NA	GMKF
RPL34P4	NA	GMKF
LOC100506937	NA	GMKF
LOC729254	NA	GMKF
RPS6P11	NA	GMKF
HCG23	NA	GMKF
LOC101060164	NA	GMKF
LOC105373100	NA	GMKF
LOC100419786	NA	GMKF
LOC101928118	NA	GMKF
LOC105377959	NA	GMKF
RPS10P10	NA	GMKF
RPL17P6	NA	GMKF
LOC101927769	NA	GMKF
LOC100421009	NA	GMKF
LOC105378933	NA	GMKF
LOC100129215	NA	GMKF
LOC100128601	NA	GMKF
LOC105378044	NA	GMKF
LOC100129144	NA	GMKF
LOC101929073	NA	GMKF
LOC105376291	NA	GMKF
RPS12P9	NA	GMKF
LOC100420170	NA	GMKF
LOC101928627	NA	GMKF
RPL36AP17	NA	GMKF
LOC101929551	NA	GMKF
LOC101928107	NA	GMKF
SUSD2P1	NA	GMKF
RPL36P10	NA	GMKF
RPL27P3	NA	GMKF
LOC646804	NA	GMKF
RPL36P17	NA	GMKF
RPL13AP16	NA	GMKF
LOC101929574	NA	GMKF
LOC100420647	NA	GMKF
LOC102725191	NA	GMKF
LOC101928525	NA	GMKF
LOC100505985	NA	GMKF
LOC100507564	NA	GMKF
LOC100506682	NA	GMKF
LINC00619	NA	GMKF
LOC100130137	NA	GMKF
LOC105375341	NA	GMKF
LOC100505774	NA	GMKF
RBMY2SP	NA	GMKF
LOC100132762	NA	GMKF
LOC105378591	NA	GMKF
RPL26P10	NA	GMKF
LOC285453	NA	GMKF
LOC107985640	NA	GMKF
LOC117779438	NA	GMKF
LOC105373757	NA	GMKF
LOC105375050	NA	GMKF
LOC644909	NA	GMKF
LOC101928222	NA	GMKF
LOC100422325	NA	GMKF
LOC100420050	NA	GMKF
RPL31P19	NA	GMKF
RPL21P20	NA	GMKF
RPL26P8	NA	GMKF
RPL21P82	NA	GMKF
RPL31P22	NA	GMKF
LOC101927575	NA	GMKF
LOC100506725	NA	GMKF
LOC107985222	NA	GMKF
LOC751837	NA	GMKF
LOC101927468	NA	GMKF
LOC729867	NA	GMKF
HMGN1P23	NA	GMKF
RPL7AP19	NA	GMKF
LOC101927358	NA	GMKF
LOC101929626	NA	GMKF
LOC100420572	NA	GMKF
LOC100420226	NA	GMKF
RPL37P9	NA	GMKF
LOC100131425	NA	GMKF
LOC283038	NA	GMKF
RPL21P76	NA	GMKF
LOC100996583	NA	GMKF
LOC101927787	NA	GMKF
RPL21P87	NA	GMKF
LOC105371485	NA	GMKF
LOC338963	NA	GMKF
LOC101928733	NA	GMKF
LOC100421400	NA	GMKF
RPS3P3	NA	GMKF
RPL7AP12	NA	GMKF
LOC100502572	NA	GMKF
LINC01317	NA	GMKF
LOC105376199	NA	GMKF
RPL37AP6	NA	GMKF
LOC392436	NA	GMKF
LOC100996384	NA	GMKF
LOC112268032	NA	GMKF
RPS20P6	NA	GMKF
LOC107985820	NA	GMKF
LOC107985688	NA	GMKF
LOC105378663	NA	GMKF
LOC101927692	NA	GMKF
LOC100506405	NA	GMKF
LOC100419679	NA	GMKF
LOC112267871	NA	GMKF
LOC100287049	NA	GMKF
RPL18P2	NA	GMKF
LOC101928565	NA	GMKF
LOC100418874	NA	GMKF
LOC107985659	NA	GMKF
RPL21P84	NA	GMKF
LOC100507336	NA	GMKF
LOC102724330	NA	GMKF
LOC100131635	NA	GMKF
PSMD2P1	NA	GMKF
RPS11P2	NA	GMKF
RPS24P10	NA	GMKF
LOC389199	NA	GMKF
LOC650024	NA	GMKF
LOC100128362	NA	GMKF
RPS2P20	NA	GMKF
LOC100130861	NA	GMKF
LOC100506790	NA	GMKF
RPL6P3	NA	GMKF
LOC101927159	NA	GMKF
LOC101928739	NA	GMKF
LOC100421387	NA	GMKF
GS1-124K5.11	NA	GMKF
LOC100128325	NA	GMKF
LOC101928994	NA	GMKF
