Gene_Ensembl_ID	current_dataset	previous_dataset
ENSG00000207355	NA	TARGET
ENSG00000211884	NA	TARGET
ENSG00000258354	NA	TARGET
ENSG00000265537	NA	TARGET
ENSG00000200594	NA	TARGET
ENSG00000277521	NA	TARGET
ENSG00000211862	NA	TARGET
ENSG00000211681	NA	TARGET
ENSG00000276699	NA	TARGET
ENSG00000200823	NA	TARGET
ENSG00000252984	NA	TARGET
ENSG00000211857	NA	TARGET
ENSG00000206627	NA	TARGET
ENSG00000265658	NA	TARGET
ENSG00000211868	NA	TARGET
ENSG00000236170	NA	TARGET
ENSG00000212380	NA	TARGET
ENSG00000207031	NA	TARGET
ENSG00000211871	NA	TARGET
ENSG00000284258	NA	TARGET
ENSG00000207959	NA	TARGET
ENSG00000284152	NA	TARGET
ENSG00000200815	NA	TARGET
ENSG00000278420	NA	TARGET
ENSG00000284139	NA	TARGET
ENSG00000211851	NA	TARGET
ENSG00000266640	NA	TARGET
ENSG00000211848	NA	TARGET
ENSG00000237111	NA	TARGET
ENSG00000284469	NA	TARGET
ENSG00000211865	NA	TARGET
ENSG00000283712	NA	TARGET
ENSG00000211873	NA	TARGET
ENSG00000201818	NA	TARGET
ENSG00000221539	NA	TARGET
ENSG00000211833	NA	TARGET
ENSG00000199605	NA	TARGET
ENSG00000211878	NA	TARGET
ENSG00000212332	NA	TARGET
ENSG00000212452	NA	TARGET
ENSG00000265768	NA	TARGET
ENSG00000252371	NA	TARGET
ENSG00000264931	NA	TARGET
ENSG00000264773	NA	TARGET
ENSG00000266437	NA	TARGET
ENSG00000206841	NA	TARGET
ENSG00000278783	NA	TARGET
ENSG00000284142	NA	TARGET
ENSG00000211877	NA	TARGET
ENSG00000283796	NA	TARGET
ENSG00000278739	NA	TARGET
ENSG00000284585	NA	TARGET
ENSG00000252332	NA	TARGET
ENSG00000206602	NA	TARGET
ENSG00000264279	NA	TARGET
ENSG00000222287	NA	TARGET
ENSG00000211854	NA	TARGET
ENSG00000278108	NA	TARGET
ENSG00000254045	NA	TARGET
ENSG00000206931	NA	TARGET
ENSG00000252723	NA	TARGET
ENSG00000283764	NA	TARGET
ENSG00000199609	NA	TARGET
ENSG00000278073	NA	TARGET
ENSG00000251971	NA	TARGET
ENSG00000211882	NA	TARGET
ENSG00000199824	NA	TARGET
ENSG00000265201	NA	TARGET
ENSG00000274816	NA	TARGET
ENSG00000263413	NA	TARGET
ENSG00000205360	NA	TARGET
ENSG00000266712	NA	TARGET
ENSG00000284216	NA	TARGET
ENSG00000284148	NA	TARGET
ENSG00000275996	NA	TARGET
ENSG00000252128	NA	TARGET
ENSG00000201894	NA	TARGET
ENSG00000223113	NA	TARGET
ENSG00000207170	NA	TARGET
ENSG00000207782	NA	TARGET
ENSG00000277846	NA	TARGET
ENSG00000212611	NA	TARGET
ENSG00000200560	NA	TARGET
ENSG00000227902	NA	TARGET
ENSG00000264539	NA	TARGET
ENSG00000274621	NA	TARGET
ENSG00000284489	NA	TARGET
ENSG00000284229	NA	TARGET
ENSG00000283728	NA	TARGET
ENSG00000238942	NA	TARGET
ENSG00000238707	NA	TARGET
ENSG00000223280	NA	TARGET
ENSG00000211835	NA	TARGET
ENSG00000211839	NA	TARGET
ENSG00000276575	NA	TARGET
ENSG00000212572	NA	TARGET
ENSG00000211766	NA	TARGET
ENSG00000252944	NA	TARGET
ENSG00000225825	NA	TARGET
ENSG00000283821	NA	TARGET
ENSG00000275072	NA	TARGET
ENSG00000284149	NA	TARGET
ENSG00000212259	NA	TARGET
ENSG00000284114	NA	TARGET
ENSG00000199594	NA	TARGET
ENSG00000275726	NA	TARGET
ENSG00000221493	NA	TARGET
ENSG00000274380	NA	TARGET
ENSG00000207321	NA	TARGET
ENSG00000284293	NA	TARGET
ENSG00000277892	NA	TARGET
ENSG00000274824	NA	TARGET
ENSG00000222635	NA	TARGET
ENSG00000207590	NA	TARGET
ENSG00000264201	NA	TARGET
ENSG00000252072	NA	TARGET
ENSG00000199172	NA	TARGET
ENSG00000276830	NA	TARGET
ENSG00000284532	NA	TARGET
ENSG00000207393	NA	TARGET
ENSG00000200388	NA	TARGET
ENSG00000199620	NA	TARGET
ENSG00000265112	NA	TARGET
ENSG00000284372	NA	TARGET
ENSG00000283856	NA	TARGET
ENSG00000284082	NA	TARGET
ENSG00000277138	NA	TARGET
ENSG00000237020	NA	TARGET
ENSG00000264961	NA	TARGET
ENSG00000207997	NA	TARGET
ENSG00000274280	NA	TARGET
ENSG00000283950	NA	TARGET
ENSG00000206754	NA	TARGET
ENSG00000238386	NA	TARGET
ENSG00000199796	NA	TARGET
ENSG00000202314	NA	TARGET
ENSG00000266041	NA	TARGET
ENSG00000265178	NA	TARGET
ENSG00000207046	NA	TARGET
ENSG00000263979	NA	TARGET
ENSG00000264580	NA	TARGET
ENSG00000263515	NA	TARGET
ENSG00000265598	NA	TARGET
ENSG00000263863	NA	TARGET
ENSG00000198973	NA	TARGET
ENSG00000274111	NA	TARGET
ENSG00000266643	NA	TARGET
ENSG00000284535	NA	TARGET
ENSG00000202259	NA	TARGET
ENSG00000253294	NA	TARGET
ENSG00000207449	NA	TARGET
ENSG00000266589	NA	TARGET
ENSG00000283751	NA	TARGET
ENSG00000274986	NA	TARGET
ENSG00000200437	NA	TARGET
ENSG00000202356	NA	TARGET
ENSG00000251981	NA	TARGET
ENSG00000277912	NA	TARGET
ENSG00000265874	NA	TARGET
ENSG00000266634	NA	TARGET
ENSG00000265820	NA	TARGET
ENSG00000266174	NA	TARGET
ENSG00000264966	NA	TARGET
ENSG00000208037	NA	TARGET
ENSG00000263527	NA	TARGET
ENSG00000211828	NA	TARGET
ENSG00000221230	NA	TARGET
ENSG00000264720	NA	TARGET
ENSG00000211575	NA	TARGET
ENSG00000252277	NA	TARGET
ENSG00000211687	NA	TARGET
ENSG00000265510	NA	TARGET
ENSG00000266017	NA	TARGET
ENSG00000260524	NA	TARGET
ENSG00000265806	NA	TARGET
ENSG00000277249	NA	TARGET
ENSG00000252487	NA	TARGET
ENSG00000201028	NA	TARGET
ENSG00000277942	NA	TARGET
ENSG00000207362	NA	TARGET
ENSG00000277681	NA	TARGET
ENSG00000266392	NA	TARGET
ENSG00000276350	NA	TARGET
ENSG00000265390	NA	TARGET
ENSG00000264024	NA	TARGET
ENSG00000212359	NA	TARGET
ENSG00000284054	NA	TARGET
ENSG00000211827	NA	TARGET
ENSG00000206819	NA	TARGET
ENSG00000259852	NA	TARGET
ENSG00000207237	NA	TARGET
ENSG00000283853	NA	TARGET
ENSG00000238517	NA	TARGET
ENSG00000201823	NA	TARGET
ENSG00000207307	NA	TARGET
ENSG00000221394	NA	TARGET
ENSG00000200906	NA	TARGET
ENSG00000264633	NA	TARGET
ENSG00000206989	NA	TARGET
ENSG00000251987	NA	TARGET
ENSG00000252112	NA	TARGET
ENSG00000284329	NA	TARGET
ENSG00000221630	NA	TARGET
ENSG00000253592	NA	TARGET
ENSG00000251844	NA	TARGET
ENSG00000283584	NA	TARGET
ENSG00000283675	NA	TARGET
ENSG00000221740	NA	TARGET
ENSG00000255633	NA	TARGET
ENSG00000266721	NA	TARGET
ENSG00000283724	NA	TARGET
ENSG00000252222	NA	TARGET
ENSG00000252578	NA	TARGET
ENSG00000207037	NA	TARGET
ENSG00000275373	NA	TARGET
ENSG00000168630	NA	TARGET
ENSG00000265462	NA	TARGET
ENSG00000276147	NA	TARGET
ENSG00000274072	NA	TARGET
ENSG00000275948	NA	TARGET
ENSG00000278267	NA	TARGET
ENSG00000222213	NA	TARGET
ENSG00000207575	NA	TARGET
ENSG00000284488	NA	TARGET
ENSG00000273758	NA	TARGET
ENSG00000277474	NA	TARGET
ENSG00000274494	NA	TARGET
ENSG00000252959	NA	TARGET
ENSG00000207649	NA	TARGET
ENSG00000207153	NA	TARGET
ENSG00000207951	NA	TARGET
ENSG00000201550	NA	TARGET
ENSG00000207756	NA	TARGET
ENSG00000273898	NA	TARGET
ENSG00000263693	NA	TARGET
ENSG00000264764	NA	TARGET
ENSG00000265917	NA	TARGET
ENSG00000263849	NA	TARGET
ENSG00000265236	NA	TARGET
ENSG00000221585	NA	TARGET
ENSG00000284361	NA	TARGET
ENSG00000212379	NA	TARGET
ENSG00000264075	NA	TARGET
ENSG00000266559	NA	TARGET
ENSG00000275670	NA	TARGET
ENSG00000200295	NA	TARGET
ENSG00000199348	NA	TARGET
ENSG00000207422	NA	TARGET
ENSG00000265195	NA	TARGET
ENSG00000222743	NA	TARGET
ENSG00000265612	NA	TARGET
ENSG00000207980	NA	TARGET
ENSG00000212260	NA	TARGET
ENSG00000207609	NA	TARGET
ENSG00000200756	NA	TARGET
ENSG00000284387	NA	TARGET
ENSG00000201390	NA	TARGET
ENSG00000202034	NA	TARGET
ENSG00000200407	NA	TARGET
ENSG00000274713	NA	TARGET
ENSG00000283933	NA	TARGET
ENSG00000275238	NA	TARGET
ENSG00000274314	NA	TARGET
ENSG00000199643	NA	TARGET
ENSG00000276869	NA	TARGET
ENSG00000264474	NA	TARGET
ENSG00000274697	NA	TARGET
ENSG00000264386	NA	TARGET
ENSG00000221537	NA	TARGET
ENSG00000265450	NA	TARGET
ENSG00000275334	NA	TARGET
ENSG00000239112	NA	TARGET
ENSG00000252362	NA	TARGET
ENSG00000200495	NA	TARGET
ENSG00000200058	NA	TARGET
ENSG00000253030	NA	TARGET
ENSG00000252214	NA	TARGET
ENSG00000207815	NA	TARGET
ENSG00000212559	NA	TARGET
ENSG00000206997	NA	TARGET
ENSG00000207737	NA	TARGET
ENSG00000199157	NA	TARGET
ENSG00000237197	NA	TARGET
ENSG00000278756	NA	TARGET
ENSG00000252864	NA	TARGET
ENSG00000252913	NA	TARGET
ENSG00000276926	NA	TARGET
ENSG00000207577	NA	TARGET
ENSG00000201524	NA	TARGET
ENSG00000207160	NA	TARGET
ENSG00000283770	NA	TARGET
ENSG00000264823	NA	TARGET
ENSG00000273945	NA	TARGET
ENSG00000264675	NA	TARGET
ENSG00000221598	NA	TARGET
ENSG00000263641	NA	TARGET
ENSG00000200680	NA	TARGET
ENSG00000252206	NA	TARGET
ENSG00000278447	NA	TARGET
ENSG00000263723	NA	TARGET
ENSG00000274535	NA	TARGET
ENSG00000264379	NA	TARGET
ENSG00000264997	NA	TARGET
ENSG00000238649	NA	TARGET
ENSG00000278517	NA	TARGET
ENSG00000252598	NA	TARGET
ENSG00000252956	NA	TARGET
ENSG00000199592	NA	TARGET
ENSG00000276769	NA	TARGET
ENSG00000201264	NA	TARGET
ENSG00000227335	NA	TARGET
ENSG00000206880	NA	TARGET
ENSG00000266507	NA	TARGET
ENSG00000275519	NA	TARGET
ENSG00000263676	NA	TARGET
ENSG00000200281	NA	TARGET
ENSG00000277391	NA	TARGET
ENSG00000252661	NA	TARGET
ENSG00000199791	NA	TARGET
ENSG00000222092	NA	TARGET
ENSG00000252335	NA	TARGET
ENSG00000252562	NA	TARGET
ENSG00000263649	NA	TARGET
ENSG00000222960	NA	TARGET
ENSG00000275652	NA	TARGET
ENSG00000283704	NA	TARGET
ENSG00000252422	NA	TARGET
ENSG00000274066	NA	TARGET
ENSG00000222832	NA	TARGET
ENSG00000277387	NA	TARGET
ENSG00000222236	NA	TARGET
ENSG00000199165	NA	TARGET
ENSG00000206918	NA	TARGET
ENSG00000265660	NA	TARGET
ENSG00000266531	NA	TARGET
ENSG00000212388	NA	TARGET
ENSG00000216179	NA	TARGET
ENSG00000252544	NA	TARGET
ENSG00000273745	NA	TARGET
ENSG00000226338	NA	TARGET
ENSG00000211843	NA	TARGET
ENSG00000222320	NA	TARGET
ENSG00000252397	NA	TARGET
ENSG00000275651	NA	TARGET
ENSG00000221365	NA	TARGET
ENSG00000252619	NA	TARGET
ENSG00000237183	NA	TARGET
ENSG00000284259	NA	TARGET
ENSG00000207453	NA	TARGET
ENSG00000274300	NA	TARGET
ENSG00000221540	NA	TARGET
ENSG00000265520	NA	TARGET
ENSG00000207412	NA	TARGET
ENSG00000264266	NA	TARGET
ENSG00000200926	NA	TARGET
ENSG00000275067	NA	TARGET
ENSG00000277052	NA	TARGET
ENSG00000252517	NA	TARGET
ENSG00000252682	NA	TARGET
ENSG00000274552	NA	TARGET
ENSG00000207455	NA	TARGET
ENSG00000264314	NA	TARGET
ENSG00000252091	NA	TARGET
ENSG00000229686	NA	TARGET
ENSG00000199783	NA	TARGET
ENSG00000200112	NA	TARGET
ENSG00000200377	NA	TARGET
ENSG00000200753	NA	TARGET
ENSG00000201151	NA	TARGET
ENSG00000207299	NA	TARGET
ENSG00000284173	NA	TARGET
ENSG00000276404	NA	TARGET
ENSG00000253039	NA	TARGET
ENSG00000278328	NA	TARGET
ENSG00000201420	NA	TARGET
ENSG00000265724	NA	TARGET
ENSG00000273657	NA	TARGET
ENSG00000266305	NA	TARGET
ENSG00000222071	NA	TARGET
ENSG00000266676	NA	TARGET
ENSG00000264610	NA	TARGET
ENSG00000265407	NA	TARGET
ENSG00000276641	NA	TARGET
ENSG00000275640	NA	TARGET
ENSG00000252101	NA	TARGET
ENSG00000212303	NA	TARGET
ENSG00000265252	NA	TARGET
ENSG00000222972	NA	TARGET
ENSG00000221739	NA	TARGET
ENSG00000252952	NA	TARGET
ENSG00000207713	NA	TARGET
ENSG00000276584	NA	TARGET
ENSG00000212520	NA	TARGET
ENSG00000212280	NA	TARGET
ENSG00000265137	NA	TARGET
ENSG00000199833	NA	TARGET
ENSG00000263816	NA	TARGET
ENSG00000211568	NA	TARGET
ENSG00000201519	NA	TARGET
ENSG00000202089	NA	TARGET
ENSG00000252104	NA	TARGET
ENSG00000282089	NA	TARGET
ENSG00000206949	NA	TARGET
ENSG00000200021	NA	TARGET
ENSG00000222552	NA	TARGET
ENSG00000276770	NA	TARGET
ENSG00000201560	NA	TARGET
ENSG00000278264	NA	TARGET
ENSG00000264175	NA	TARGET
ENSG00000252729	NA	TARGET
ENSG00000273874	NA	TARGET
ENSG00000283772	NA	TARGET
ENSG00000274306	NA	TARGET
ENSG00000264757	NA	TARGET
ENSG00000275101	NA	TARGET
ENSG00000200247	NA	TARGET
ENSG00000276622	NA	TARGET
ENSG00000200279	NA	TARGET
ENSG00000252618	NA	TARGET
ENSG00000266151	NA	TARGET
ENSG00000252739	NA	TARGET
ENSG00000274417	NA	TARGET
ENSG00000207267	NA	TARGET
ENSG00000252882	NA	TARGET
ENSG00000273555	NA	TARGET
ENSG00000277030	NA	TARGET
ENSG00000252832	NA	TARGET
ENSG00000263583	NA	TARGET
ENSG00000200623	NA	TARGET
ENSG00000284190	NA	TARGET
ENSG00000264005	NA	TARGET
ENSG00000265657	NA	TARGET
ENSG00000276102	NA	TARGET
ENSG00000274134	NA	TARGET
ENSG00000264614	NA	TARGET
ENSG00000207954	NA	TARGET
ENSG00000266619	NA	TARGET
ENSG00000199150	NA	TARGET
ENSG00000212186	NA	TARGET
ENSG00000275167	NA	TARGET
ENSG00000252260	NA	TARGET
ENSG00000216035	NA	TARGET
ENSG00000278340	NA	TARGET
ENSG00000265976	NA	TARGET
ENSG00000278596	NA	TARGET
ENSG00000265429	NA	TARGET
ENSG00000283346	NA	TARGET
ENSG00000211513	NA	TARGET
ENSG00000274805	NA	TARGET
ENSG00000252008	NA	TARGET
ENSG00000221552	NA	TARGET
ENSG00000284596	NA	TARGET
ENSG00000283180	NA	TARGET
ENSG00000201301	NA	TARGET
ENSG00000201145	NA	TARGET
ENSG00000238728	NA	TARGET
ENSG00000207996	NA	TARGET
ENSG00000264559	NA	TARGET
ENSG00000238364	NA	TARGET
ENSG00000211831	NA	TARGET
ENSG00000252039	NA	TARGET
ENSG00000208032	NA	TARGET
ENSG00000222344	NA	TARGET
ENSG00000199381	NA	TARGET
ENSG00000207948	NA	TARGET
ENSG00000274172	NA	TARGET
ENSG00000273627	NA	TARGET
ENSG00000266006	NA	TARGET
ENSG00000284519	NA	TARGET
ENSG00000266494	NA	TARGET
ENSG00000207222	NA	TARGET
ENSG00000264171	NA	TARGET
ENSG00000277588	NA	TARGET
ENSG00000283639	NA	TARGET
ENSG00000201876	NA	TARGET
ENSG00000278438	NA	TARGET
ENSG00000275669	NA	TARGET
ENSG00000273606	NA	TARGET
ENSG00000221468	NA	TARGET
ENSG00000222958	NA	TARGET
ENSG00000207752	NA	TARGET
ENSG00000208009	NA	TARGET
ENSG00000252903	NA	TARGET
ENSG00000206775	NA	TARGET
ENSG00000212270	NA	TARGET
ENSG00000212377	NA	TARGET
ENSG00000209702	NA	TARGET
ENSG00000212302	NA	TARGET
ENSG00000263892	NA	TARGET
ENSG00000211582	NA	TARGET
ENSG00000278265	NA	TARGET
ENSG00000275166	NA	TARGET
ENSG00000207811	NA	TARGET
ENSG00000206758	NA	TARGET
ENSG00000251834	NA	TARGET
ENSG00000265145	NA	TARGET
ENSG00000222644	NA	TARGET
ENSG00000215973	NA	TARGET
ENSG00000278851	NA	TARGET
ENSG00000253021	NA	TARGET
ENSG00000275259	NA	TARGET
ENSG00000207414	NA	TARGET
ENSG00000212618	NA	TARGET
ENSG00000253072	NA	TARGET
ENSG00000264292	NA	TARGET
ENSG00000273830	NA	TARGET
ENSG00000283676	NA	TARGET
ENSG00000207991	NA	TARGET
ENSG00000201815	NA	TARGET
ENSG00000222869	NA	TARGET
ENSG00000265465	NA	TARGET
ENSG00000252366	NA	TARGET
ENSG00000274617	NA	TARGET
ENSG00000275656	NA	TARGET
ENSG00000212158	NA	TARGET
ENSG00000212532	NA	TARGET
ENSG00000266458	NA	TARGET
ENSG00000266329	NA	TARGET
ENSG00000199634	NA	TARGET
ENSG00000264814	NA	TARGET
ENSG00000223064	NA	TARGET
ENSG00000263932	NA	TARGET
ENSG00000277264	NA	TARGET
ENSG00000216009	NA	TARGET
ENSG00000277120	NA	TARGET
ENSG00000265957	NA	TARGET
ENSG00000266463	NA	TARGET
ENSG00000221697	NA	TARGET
ENSG00000252686	NA	TARGET
ENSG00000252945	NA	TARGET
ENSG00000276730	NA	TARGET
ENSG00000199260	NA	TARGET
ENSG00000278278	NA	TARGET
ENSG00000265370	NA	TARGET
ENSG00000207454	NA	TARGET
ENSG00000206766	NA	TARGET
ENSG00000275377	NA	TARGET
ENSG00000252628	NA	TARGET
ENSG00000200526	NA	TARGET
ENSG00000253064	NA	TARGET
ENSG00000265355	NA	TARGET
ENSG00000206722	NA	TARGET
ENSG00000266776	NA	TARGET
ENSG00000276169	NA	TARGET
ENSG00000252747	NA	TARGET
ENSG00000216031	NA	TARGET
ENSG00000275110	NA	TARGET
ENSG00000221445	NA	TARGET
ENSG00000199143	NA	TARGET
ENSG00000252866	NA	TARGET
ENSG00000202264	NA	TARGET
ENSG00000264357	NA	TARGET
ENSG00000199107	NA	TARGET
ENSG00000252013	NA	TARGET
ENSG00000200852	NA	TARGET
ENSG00000251785	NA	TARGET
ENSG00000200366	NA	TARGET
ENSG00000201642	NA	TARGET
ENSG00000255430	NA	TARGET
ENSG00000266594	NA	TARGET
ENSG00000212221	NA	TARGET
ENSG00000253097	NA	TARGET
ENSG00000199121	NA	TARGET
ENSG00000200650	NA	TARGET
ENSG00000251862	NA	TARGET
ENSG00000200812	NA	TARGET
ENSG00000264419	NA	TARGET
ENSG00000263762	NA	TARGET
ENSG00000266146	NA	TARGET
ENSG00000284031	NA	TARGET
ENSG00000207805	NA	TARGET
ENSG00000264141	NA	TARGET
ENSG00000264792	NA	TARGET
ENSG00000264563	NA	TARGET
ENSG00000206963	NA	TARGET
ENSG00000263752	NA	TARGET
ENSG00000253063	NA	TARGET
ENSG00000216077	NA	TARGET
ENSG00000273932	NA	TARGET
ENSG00000227108	NA	TARGET
ENSG00000278549	NA	TARGET
ENSG00000253820	NA	TARGET
ENSG00000265135	NA	TARGET
ENSG00000266124	NA	TARGET
ENSG00000207804	NA	TARGET
ENSG00000252074	NA	TARGET
ENSG00000270395	NA	TARGET
ENSG00000252031	NA	TARGET
ENSG00000252506	NA	TARGET
ENSG00000222488	NA	TARGET
ENSG00000264511	NA	TARGET
ENSG00000278223	NA	TARGET
ENSG00000277817	NA	TARGET
ENSG00000276181	NA	TARGET
ENSG00000266583	NA	TARGET
ENSG00000276270	NA	TARGET
ENSG00000264268	NA	TARGET
ENSG00000257366	NA	TARGET
ENSG00000265373	NA	TARGET
ENSG00000200898	NA	TARGET
ENSG00000201330	NA	TARGET
ENSG00000264037	NA	TARGET
ENSG00000274034	NA	TARGET
ENSG00000206686	NA	TARGET
ENSG00000200303	NA	TARGET
ENSG00000284195	NA	TARGET
ENSG00000266517	NA	TARGET
ENSG00000199092	NA	TARGET
ENSG00000263712	NA	TARGET
ENSG00000252067	NA	TARGET
ENSG00000275868	NA	TARGET
ENSG00000200974	NA	TARGET
ENSG00000283672	NA	TARGET
ENSG00000238590	NA	TARGET
ENSG00000199102	NA	TARGET
ENSG00000207298	NA	TARGET
ENSG00000264480	NA	TARGET
ENSG00000264585	NA	TARGET
ENSG00000199094	NA	TARGET
ENSG00000206747	NA	TARGET
ENSG00000199047	NA	TARGET
ENSG00000266745	NA	TARGET
ENSG00000253077	NA	TARGET
ENSG00000266417	NA	TARGET
ENSG00000277202	NA	TARGET
ENSG00000284553	NA	TARGET
ENSG00000264986	NA	TARGET
ENSG00000200733	NA	TARGET
ENSG00000207199	NA	TARGET
ENSG00000252408	NA	TARGET
ENSG00000266415	NA	TARGET
ENSG00000224219	NA	TARGET
ENSG00000276489	NA	TARGET
ENSG00000275770	NA	TARGET
ENSG00000263533	NA	TARGET
ENSG00000238365	NA	TARGET
ENSG00000277723	NA	TARGET
ENSG00000207994	NA	TARGET
ENSG00000208005	NA	TARGET
ENSG00000266019	NA	TARGET
ENSG00000263403	NA	TARGET
ENSG00000264661	NA	TARGET
ENSG00000275141	NA	TARGET
ENSG00000212446	NA	TARGET
ENSG00000266555	NA	TARGET
ENSG00000277889	NA	TARGET
ENSG00000207755	NA	TARGET
ENSG00000252532	NA	TARGET
ENSG00000278418	NA	TARGET
ENSG00000277904	NA	TARGET
ENSG00000264999	NA	TARGET
ENSG00000283656	NA	TARGET
ENSG00000202497	NA	TARGET
ENSG00000275107	NA	TARGET
ENSG00000253056	NA	TARGET
ENSG00000199350	NA	TARGET
ENSG00000266655	NA	TARGET
ENSG00000266758	NA	TARGET
ENSG00000199960	NA	TARGET
ENSG00000272036	NA	TARGET
ENSG00000263675	NA	TARGET
ENSG00000207065	NA	TARGET
ENSG00000263409	NA	TARGET
ENSG00000201326	NA	TARGET
ENSG00000252469	NA	TARGET
ENSG00000252156	NA	TARGET
ENSG00000265092	NA	TARGET
ENSG00000252125	NA	TARGET
ENSG00000223175	NA	TARGET
ENSG00000264157	NA	TARGET
ENSG00000201671	NA	TARGET
ENSG00000265483	NA	TARGET
ENSG00000265981	NA	TARGET
ENSG00000252183	NA	TARGET
ENSG00000266104	NA	TARGET
ENSG00000284035	NA	TARGET
ENSG00000252593	NA	TARGET
ENSG00000252030	NA	TARGET
ENSG00000266738	NA	TARGET
ENSG00000263600	NA	TARGET
ENSG00000265003	NA	TARGET
ENSG00000207639	NA	TARGET
ENSG00000199577	NA	TARGET
ENSG00000252943	NA	TARGET
ENSG00000199551	NA	TARGET
ENSG00000277698	NA	TARGET
ENSG00000206730	NA	TARGET
ENSG00000252833	NA	TARGET
ENSG00000253043	NA	TARGET
ENSG00000276765	NA	TARGET
ENSG00000278524	NA	TARGET
ENSG00000200213	NA	TARGET
ENSG00000252735	NA	TARGET
ENSG00000239030	NA	TARGET
ENSG00000252815	NA	TARGET
ENSG00000266107	NA	TARGET
ENSG00000251991	NA	TARGET
ENSG00000202024	NA	TARGET
ENSG00000207347	NA	TARGET
ENSG00000277888	NA	TARGET
ENSG00000251958	NA	TARGET
ENSG00000266668	NA	TARGET
ENSG00000266750	NA	TARGET
ENSG00000207598	NA	TARGET
ENSG00000276124	NA	TARGET
ENSG00000264004	NA	TARGET
ENSG00000251794	NA	TARGET
ENSG00000200986	NA	TARGET
ENSG00000278359	NA	TARGET
ENSG00000277057	NA	TARGET
ENSG00000206613	NA	TARGET
ENSG00000202445	NA	TARGET
ENSG00000278598	NA	TARGET
ENSG00000207654	NA	TARGET
ENSG00000251977	NA	TARGET
ENSG00000207364	NA	TARGET
ENSG00000238344	NA	TARGET
ENSG00000265507	NA	TARGET
ENSG00000275273	NA	TARGET
ENSG00000252363	NA	TARGET
ENSG00000252121	NA	TARGET
ENSG00000265291	NA	TARGET
ENSG00000216192	NA	TARGET
ENSG00000221214	NA	TARGET
ENSG00000276824	NA	TARGET
ENSG00000251931	NA	TARGET
ENSG00000252720	NA	TARGET
ENSG00000199489	NA	TARGET
ENSG00000284074	NA	TARGET
ENSG00000284047	NA	TARGET
ENSG00000264678	NA	TARGET
ENSG00000251914	NA	TARGET
ENSG00000264763	NA	TARGET
ENSG00000264737	NA	TARGET
ENSG00000252082	NA	TARGET
ENSG00000253066	NA	TARGET
ENSG00000204658	NA	TARGET
ENSG00000264493	NA	TARGET
ENSG00000201431	NA	TARGET
ENSG00000252373	NA	TARGET
ENSG00000251886	NA	TARGET
ENSG00000264119	NA	TARGET
ENSG00000201839	NA	TARGET
ENSG00000251880	NA	TARGET
ENSG00000221604	NA	TARGET
ENSG00000252424	NA	TARGET
ENSG00000284272	NA	TARGET
ENSG00000284062	NA	TARGET
ENSG00000264712	NA	TARGET
ENSG00000252684	NA	TARGET
ENSG00000276352	NA	TARGET
ENSG00000212407	NA	TARGET
ENSG00000201604	NA	TARGET
ENSG00000208004	NA	TARGET
ENSG00000252068	NA	TARGET
ENSG00000222230	NA	TARGET
ENSG00000277713	NA	TARGET
ENSG00000263372	NA	TARGET
ENSG00000266518	NA	TARGET
ENSG00000265422	NA	TARGET
ENSG00000275863	NA	TARGET
ENSG00000207712	NA	TARGET
ENSG00000284517	NA	TARGET
ENSG00000274390	NA	TARGET
ENSG00000211864	NA	TARGET
ENSG00000212146	NA	TARGET
ENSG00000266580	NA	TARGET
ENSG00000263978	NA	TARGET
ENSG00000212560	NA	TARGET
ENSG00000221641	NA	TARGET
ENSG00000264136	NA	TARGET
ENSG00000251875	NA	TARGET
ENSG00000270824	NA	TARGET
ENSG00000208023	NA	TARGET
ENSG00000275967	NA	TARGET
ENSG00000235301	NA	TARGET
ENSG00000206882	NA	TARGET
ENSG00000264226	NA	TARGET
ENSG00000264534	NA	TARGET
ENSG00000211832	NA	TARGET
ENSG00000238704	NA	TARGET
ENSG00000206889	NA	TARGET
ENSG00000264741	NA	TARGET
ENSG00000266852	NA	TARGET
ENSG00000199069	NA	TARGET
ENSG00000207978	NA	TARGET
ENSG00000201135	NA	TARGET
ENSG00000201242	NA	TARGET
ENSG00000202242	NA	TARGET
ENSG00000283419	NA	TARGET
ENSG00000252385	NA	TARGET
ENSG00000221039	NA	TARGET
ENSG00000277842	NA	TARGET
ENSG00000228985	NA	TARGET
ENSG00000264824	NA	TARGET
ENSG00000276598	NA	TARGET
ENSG00000272393	NA	TARGET
ENSG00000266226	NA	TARGET
ENSG00000264536	NA	TARGET
ENSG00000252395	NA	TARGET
ENSG00000249446	NA	TARGET
ENSG00000199286	NA	TARGET
ENSG00000238406	NA	TARGET
ENSG00000223217	NA	TARGET
ENSG00000201700	NA	TARGET
ENSG00000265028	NA	TARGET
ENSG00000222407	NA	TARGET
ENSG00000283326	NA	TARGET
ENSG00000280082	NA	TARGET
ENSG00000200102	NA	TARGET
ENSG00000284158	NA	TARGET
ENSG00000207646	NA	TARGET
ENSG00000238419	NA	TARGET
ENSG00000265247	NA	TARGET
ENSG00000252200	NA	TARGET
ENSG00000253067	NA	TARGET
ENSG00000264452	NA	TARGET
ENSG00000266692	NA	TARGET
ENSG00000272262	NA	TARGET
ENSG00000252263	NA	TARGET
ENSG00000252545	NA	TARGET
ENSG00000199453	NA	TARGET
