region	status	short_histology	count	region_type
APRT	loss	Medulloblastoma	10	gene
APRT	loss	Neuroblastoma	18	gene
APTR	gain	All	4	gene
AQP10	gain	All	9	gene
AQP10	gain	HGAT	6	gene
AQP3	loss	All	6	gene
AQP7	loss	All	7	gene
ARAP1	loss	All	7	gene
ARAP1	loss	Neuroblastoma	6	gene
ARAP1-AS2	loss	All	7	gene
ARAP1-AS2	loss	Neuroblastoma	6	gene
ARAP2	loss	All	6	gene
ARC	loss	All	7	gene
ARCN1	loss	All	7	gene
ARCN1	loss	Neuroblastoma	4	gene
ARFGAP1	loss	All	8	gene
ARFGAP1	loss	HGAT	4	gene
ARFGAP2	loss	All	7	gene
ARFRP1	loss	All	5	gene
ARHGAP1	loss	All	7	gene
ARHGAP20	loss	All	4	gene
ARHGAP22	gain	All	4	gene
ARHGAP22	loss	All	6	gene
ARHGAP22	loss	Neuroblastoma	4	gene
ARHGAP23	gain	All	8	gene
ARHGAP23	gain	Neuroblastoma	6	gene
ARHGAP27	gain	All	10	gene
ARHGAP27	gain	Neuroblastoma	8	gene
ARHGAP35	loss	All	6	gene
ARHGAP39	loss	All	6	gene
ARHGAP45	loss	All	4	gene
ARHGAP8	loss	All	4	gene
ARHGDIA	gain	All	6	gene
ARHGEF1	loss	All	8	gene
ARHGEF1	loss	HGAT	4	gene
ARHGEF10	loss	All	8	gene
ARHGEF10L	loss	All	5	gene
ARHGEF12	loss	All	5	gene
ARHGEF16	gain	All	4	gene
ARHGEF16	loss	All	4	gene
ARHGEF17	loss	All	8	gene
ARHGEF17	loss	Neuroblastoma	7	gene
ARHGEF18	loss	All	5	gene
ARHGEF18	loss	Neuroblastoma	4	gene
ARHGEF19	loss	All	4	gene
ARHGEF39	loss	All	7	gene
ARID3A	gain	All	4	gene
ARID3A	loss	All	4	gene
ARID3C	loss	All	7	gene
ARL16	gain	All	6	gene
ARL17A	gain	All	10	gene
ARL17A	gain	Neuroblastoma	8	gene
ARL17B	gain	All	10	gene
ARL17B	gain	Neuroblastoma	8	gene
ARL5C	gain	All	10	gene
ARL5C	gain	Neuroblastoma	7	gene
ARL6IP4	loss	All	4	gene
ARMC10	gain	All	8	gene
ARMC5	gain	All	4	gene
ARMC5	loss	All	27	gene
ARMC5	loss	HGAT	5	gene
ARMC5	loss	Medulloblastoma	7	gene
ARMC5	loss	Neuroblastoma	11	gene
ARMS2	loss	All	7	gene
ARPC1A	gain	All	5	gene
ARPC1B	gain	All	5	gene
ARRB1	loss	All	8	gene
ARRB1	loss	Neuroblastoma	7	gene
ARRB2	loss	All	4	gene
ARRDC1	gain	All	5	gene
ARRDC1	loss	All	5	gene
ARRDC1-AS1	gain	All	5	gene
ARRDC1-AS1	loss	All	5	gene
ARRDC2	loss	All	5	gene
ARRDC5	loss	All	4	gene
ARVCF	gain	All	8	gene
ARVCF	loss	All	23	gene
ARVCF	gain	Neuroblastoma	5	gene
ARVCF	loss	HGAT	4	gene
ARVCF	loss	Neuroblastoma	4	gene
ASAH2	loss	All	4	gene
ASB16	gain	All	8	gene
ASB16	gain	Neuroblastoma	7	gene
ASB16-AS1	gain	All	8	gene
ASB16-AS1	gain	Neuroblastoma	7	gene
ASB4	gain	All	4	gene
ASB7	gain	All	5	gene
ASB7	gain	HGAT	5	gene
ASCC1	loss	All	5	gene
ASGR1	loss	All	6	gene
ASGR1	loss	HGAT	5	gene
ASGR2	loss	All	6	gene
ASGR2	loss	HGAT	5	gene
ASIC2	gain	All	8	gene
ASIC2	loss	All	6	gene
ASIC2	gain	Neuroblastoma	7	gene
ASL	loss	All	4	gene
ASNS	gain	All	5	gene
ASPG	gain	All	4	gene
ASPG	loss	All	21	gene
ASPG	loss	HGAT	8	gene
ASPG	loss	Neuroblastoma	8	gene
ASPHD1	gain	All	6	gene
ASPHD1	loss	All	27	gene
ASPHD1	loss	HGAT	5	gene
ASPHD1	loss	Medulloblastoma	7	gene
ASPHD1	loss	Neuroblastoma	11	gene
ASPHD2	loss	All	6	gene
ASPSCR1	gain	All	7	gene
ASXL1	gain	All	4	gene
ATAD2B	gain	All	4	gene
ATAD3A	loss	All	43	gene
ATAD3A	loss	Neuroblastoma	26	gene
ATAD3B	loss	All	48	gene
ATAD3B	loss	Ganglioneuroblastoma	4	gene
ATAD3B	loss	Neuroblastoma	26	gene
ATAD3C	loss	All	46	gene
ATAD3C	loss	Ganglioneuroblastoma	4	gene
ATAD3C	loss	Neuroblastoma	24	gene
ATAD5	gain	All	4	gene
ATAD5	gain	Neuroblastoma	4	gene
ATCAY	loss	All	4	gene
ATE1	loss	All	5	gene
ATE1-AS1	loss	All	5	gene
ATG13	loss	All	7	gene
ATG16L2	loss	All	7	gene
ATG16L2	loss	Neuroblastoma	6	gene
ATM	loss	All	4	gene
ATMIN	deep deletion	All	4	gene
ATOH7	loss	All	4	gene
ATP13A2	loss	All	5	gene
ATP13A3	gain	All	4	gene
ATP13A3	loss	All	5	gene
ATP13A4	gain	All	4	gene
ATP13A4	loss	All	6	gene
ATP13A5	gain	All	4	gene
ATP13A5	loss	All	6	gene
ATP1A3	loss	All	7	gene
ATP1A3	loss	HGAT	4	gene
ATP1B2	loss	All	6	gene
ATP1B2	loss	HGAT	5	gene
ATP2A1	gain	All	6	gene
ATP2A1	loss	All	23	gene
ATP2A1	loss	Medulloblastoma	7	gene
ATP2A1	loss	Neuroblastoma	9	gene
ATP2A1-AS1	gain	All	7	gene
ATP2A1-AS1	loss	All	22	gene
ATP2A1-AS1	loss	Medulloblastoma	7	gene
ATP2A1-AS1	loss	Neuroblastoma	9	gene
ATP2A3	loss	All	4	gene
ATP6V0A1	gain	All	9	gene
ATP6V0A1	gain	HGAT	4	gene
ATP6V0A4	gain	All	4	gene
ATP6V0C	loss	All	7	gene
ATP6V0C	loss	Neuroblastoma	4	gene
ATP6V0D1	deep deletion	All	4	gene
ATP6V1E1	gain	All	4	gene
ATP6V1E1	loss	All	13	gene
ATP8B2	gain	All	9	gene
ATP8B2	gain	HGAT	6	gene
ATP8B3	loss	All	4	gene
ATP8B5P	loss	All	7	gene
ATPAF2	gain	All	47	gene
ATPAF2	loss	All	33	gene
ATPAF2	gain	Ependymoma	4	gene
ATPAF2	gain	Medulloblastoma	4	gene
ATPAF2	gain	Neuroblastoma	33	gene
ATPAF2	loss	HGAT	7	gene
ATPAF2	loss	Medulloblastoma	12	gene
ATPAF2	loss	Neuroblastoma	7	gene
ATRAID	gain	All	4	gene
ATRN	gain	All	4	gene
ATRN	loss	All	4	gene
ATRN	gain	Neuroblastoma	4	gene
ATXN10	loss	All	4	gene
ATXN1L	deep deletion	All	4	gene
ATXN1L	loss	All	8	gene
ATXN1L	loss	HGAT	4	gene
ATXN2L	gain	All	6	gene
ATXN2L	loss	All	22	gene
ATXN2L	loss	Medulloblastoma	7	gene
ATXN2L	loss	Neuroblastoma	9	gene
ATXN7L3	gain	All	8	gene
ATXN7L3	gain	Neuroblastoma	7	gene
AURKAIP1	loss	All	41	gene
AURKAIP1	loss	Neuroblastoma	24	gene
AURKB	loss	All	4	gene
AURKC	loss	All	11	gene
AURKC	loss	Neuroblastoma	6	gene
AVP	gain	All	5	gene
AVP	loss	All	5	gene
AVP	gain	Neuroblastoma	4	gene
AXL	loss	All	6	gene
AXL	loss	HGAT	4	gene
AZGP1	gain	All	5	gene
AZGP1P1	gain	All	5	gene
AZU1	gain	All	5	gene
AZU1	loss	All	4	gene
B3GALT6	loss	All	43	gene
B3GALT6	loss	Neuroblastoma	26	gene
B3GNT3	loss	All	5	gene
B3GNT8	loss	All	6	gene
B3GNT8	loss	HGAT	4	gene
B3GNT9	deep deletion	All	4	gene
B4GALT7	loss	All	4	gene
B9D1	gain	All	54	gene
B9D1	loss	All	21	gene
B9D1	gain	Medulloblastoma	11	gene
B9D1	gain	Neuroblastoma	35	gene
B9D1	loss	HGAT	6	gene
B9D1	loss	Neuroblastoma	7	gene
B9D2	loss	All	6	gene
B9D2	loss	HGAT	4	gene
BABAM1	loss	All	5	gene
BACE1	loss	All	6	gene
BACE2	gain	All	4	gene
BACE2	loss	All	5	gene
BAG1	loss	All	7	gene
BAG5	gain	All	4	gene
BAG5	loss	All	17	gene
BAG5	loss	HGAT	7	gene
BAG5	loss	Neuroblastoma	7	gene
BAHCC1	gain	All	6	gene
BAIAP2	gain	All	7	gene
BAIAP2L1	gain	All	7	gene
BAIAP3	loss	All	8	gene
BAIAP3	loss	Neuroblastoma	4	gene
BANCR	gain	All	20	gene
BANCR	loss	All	38	gene
BANCR	gain	Ependymoma	7	gene
BANCR	gain	HGAT	4	gene
BANCR	gain	Medulloblastoma	4	gene
BANCR	loss	Neuroblastoma	19	gene
BAP1	loss	All	5	gene
BAP1	loss	Neuroblastoma	4	gene
BAX	loss	All	5	gene
BBC3	loss	All	6	gene
BCAR1	deep deletion	All	4	gene
BCAT2	loss	All	5	gene
BCKDHA	loss	All	6	gene
BCKDHA	loss	HGAT	4	gene
BCKDHB	loss	All	4	gene
BCKDK	gain	All	4	gene
BCKDK	loss	All	27	gene
BCKDK	loss	HGAT	5	gene
BCKDK	loss	Medulloblastoma	7	gene
BCKDK	loss	Neuroblastoma	11	gene
BCL2L1	gain	All	5	gene
BCL2L13	gain	All	4	gene
BCL2L13	loss	All	13	gene
BCL2L2	loss	All	4	gene
BCL2L2-PABPN1	loss	All	4	gene
BCL6B	loss	All	6	gene
BCL6B	loss	HGAT	5	gene
BCL7C	gain	All	4	gene
BCL7C	loss	All	27	gene
BCL7C	loss	HGAT	5	gene
BCL7C	loss	Medulloblastoma	7	gene
BCL7C	loss	Neuroblastoma	11	gene
BCL9	gain	All	5	gene
BCL9L	loss	All	7	gene
BCL9L	loss	Neuroblastoma	4	gene
BCO1	deep deletion	All	4	gene
BCR	loss	All	5	gene
BDH1	gain	All	4	gene
BDH1	loss	All	6	gene
BEAN1	deep deletion	All	4	gene
BEAN1-AS1	deep deletion	All	4	gene
BHLHA15	gain	All	4	gene
BHLHA9	gain	All	8	gene
BHLHA9	loss	All	12	gene
BHLHA9	gain	Neuroblastoma	4	gene
BHLHA9	loss	Medulloblastoma	5	gene
BHLHE23	loss	All	5	gene
BHMG1	loss	All	4	gene
BICDL2	loss	All	9	gene
BICDL2	loss	Neuroblastoma	4	gene
BICRA	loss	All	5	gene
BICRAL	gain	All	4	gene
BID	gain	All	4	gene
BID	loss	All	14	gene
BIK	loss	All	4	gene
